RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53335837,20221116,M,20대,서울특별시,300만원 미만,6,0,30,70,20,0,10,0
53335844,20221116,F,20대,경기도,500이상700만원 미만,5,12,49,80,10,10,0,0
53335965,20221116,M,30대,경기도,300만원 미만,4,8,36,20,30,5,45,0
53335989,20221116,F,60대,울산광역시,300만원 미만,2,6,22,50,0,20,30,0
53336121,20221116,M,60대,경기도,300이상500만원 미만,1,1,7,0,0,0,100,0
53336140,20221116,M,40대,제주특별자치도,500이상700만원 미만,1,2,9,30,10,10,50,0
53336161,20221116,F,40대,경기도,300이상500만원 미만,2,3,16,10,10,50,30,0
53336254,20221116,F,50대,부산광역시,300이상500만원 미만,1,2,9,50,5,5,40,0
53336351,20221116,F,30대,충청남도,300이상500만원 미만,1,2,9,0,70,0,30,0
53336490,20221116,F,60대,강원도,300만원 미만,4,6,32,50,50,0,0,0
53336497,20221116,F,60대,경기도,300만원 미만,3,2,19,50,10,10,30,0
53336514,20221116,F,60대,인천광역시,300만원 미만,1,1,7,15,30,25,30,0
53336768,20221116,M,40대,충청남도,300이상500만원 미만,2,6,22,20,40,20,20,0
53336842,20221116,F,40대,강원도,700만원 이상,4,6,32,40,20,10,20,10
53336893,20221116,F,30대,경기도,300만원 미만,12,10,80,10,0,20,70,0
53336907,20221116,M,60대,대구광역시,300만원 미만,2,2,14,40,20,10,10,20
53336992,20221116,M,20대,전라남도,무응답,2,5,20,50,20,10,20,0
53337094,20221116,F,30대,경상북도,무응답,2,2,14,90,0,0,10,0
53337184,20221116,M,60대,경기도,300만원 미만,3,4,23,50,15,15,20,0
53337188,20221116,F,60대,대구광역시,300이상500만원 미만,2,3,16,70,1,29,0,0
53337250,20221116,M,50대,경기도,300이상500만원 미만,2,5,20,30,20,40,10,0
53337308,20221116,F,50대,인천광역시,700만원 이상,5,5,35,30,50,10,10,0
53337535,20221116,M,20대,충청북도,500이상700만원 미만,2,2,14,10,30,10,50,0
53337587,20221116,M,30대,경기도,300만원 미만,3,4,23,40,10,0,50,0
53337714,20221116,M,50대,부산광역시,300이상500만원 미만,2,12,34,40,10,10,40,0
53337724,20221116,M,40대,경기도,300이상500만원 미만,3,5,25,10,20,30,20,20
53337779,20221116,M,20대,경기도,500이상700만원 미만,5,12,49,100,0,0,0,0
53337818,20221116,F,20대,경기도,무응답,5,8,41,30,0,0,70,0
53337824,20221116,M,40대,경기도,700만원 이상,2,5,20,10,20,20,50,0
53338024,20221116,M,30대,대구광역시,300이상500만원 미만,2,3,16,40,35,5,20,0
53338160,20221116,M,30대,인천광역시,500이상700만원 미만,3,10,35,70,30,0,0,0
53338164,20221116,F,20대,인천광역시,700만원 이상,1,9,23,30,30,0,40,0
53338186,20221116,F,30대,광주광역시,700만원 이상,3,3,21,100,0,0,0,0
53338289,20221116,M,40대,경기도,300이상500만원 미만,1,1,7,100,0,0,0,0
53338553,20221116,M,50대,광주광역시,300이상500만원 미만,3,5,25,30,20,0,50,0
53338585,20221116,F,40대,경기도,500이상700만원 미만,2,3,16,50,20,10,20,0
53338587,20221116,F,40대,경기도,300이상500만원 미만,2,5,20,70,0,10,20,0
53338610,20221116,F,60대,경기도,700만원 이상,3,3,21,20,20,30,20,10
53338713,20221116,F,30대,경기도,300이상500만원 미만,2,4,18,50,0,0,50,0
53338967,20221116,F,30대,대전광역시,500이상700만원 미만,0,5,10,90,0,0,10,0
53339006,20221116,F,40대,경기도,700만원 이상,3,9,33,50,20,10,20,0
53339256,20221116,F,20대,부산광역시,300이상500만원 미만,3,5,25,50,20,0,30,0
53339354,20221116,M,40대,대구광역시,700만원 이상,1,8,21,50,0,20,30,0
53339503,20221116,F,50대,강원도,300이상500만원 미만,2,5,20,10,0,0,90,0
53339996,20221116,M,60대,충청남도,300만원 미만,8,8,56,30,40,10,20,0
53340219,20221116,M,50대,경상남도,300만원 미만,2,12,34,80,0,0,20,0
53340238,20221116,M,60대,대전광역시,300만원 미만,5,12,49,20,80,0,0,0
53340393,20221116,F,60대,전라남도,500이상700만원 미만,1,1,7,0,0,10,90,0
53340430,20221116,M,40대,인천광역시,300이상500만원 미만,3,6,27,30,0,0,70,0
53340543,20221116,F,40대,대전광역시,700만원 이상,2,15,40,15,35,35,15,0
53340549,20221116,M,40대,경상남도,300이상500만원 미만,3,3,21,0,100,0,0,0
53340560,20221116,M,40대,인천광역시,300이상500만원 미만,1,1,7,80,10,10,0,0
53340630,20221116,F,40대,충청북도,300만원 미만,3,4,23,60,10,20,10,0
53340644,20221116,M,50대,부산광역시,500이상700만원 미만,2,5,20,5,15,25,55,0
53340659,20221116,F,50대,경기도,300이상500만원 미만,4,8,36,30,40,10,20,0
53340682,20221116,F,50대,대구광역시,300만원 미만,4,3,26,30,0,0,70,0
53340752,20221116,F,50대,대구광역시,500이상700만원 미만,2,5,20,0,50,50,0,0
53341194,20221116,M,60대,충청남도,300만원 미만,4,4,28,15,30,10,35,10
53341204,20221116,F,60대,대구광역시,300만원 미만,6,10,50,20,10,20,50,0
53341520,20221116,M,30대,경기도,700만원 이상,2,6,22,50,20,0,30,0
53341553,20221116,M,40대,경기도,700만원 이상,2,3,16,20,30,50,0,0
53341858,20221116,F,20대,대구광역시,300만원 미만,12,14,88,50,10,20,20,0
53341876,20221116,M,20대,부산광역시,300만원 미만,4,2,24,30,50,20,0,0
53341890,20221116,M,30대,부산광역시,300이상500만원 미만,3,8,31,40,40,20,0,0
53341899,20221116,M,20대,서울특별시,300만원 미만,4,16,52,100,0,0,0,0
53341926,20221116,F,30대,서울특별시,500이상700만원 미만,5,5,35,50,15,5,30,0
53342082,20221116,F,40대,충청남도,500이상700만원 미만,1,4,13,0,0,0,100,0
53342228,20221116,F,20대,서울특별시,700만원 이상,2,8,26,40,20,10,30,0
53342230,20221116,F,20대,경기도,300이상500만원 미만,2,5,20,30,10,0,60,0
53342263,20221116,M,40대,경기도,300만원 미만,4,8,36,30,20,10,40,0
53342357,20221116,F,40대,울산광역시,300이상500만원 미만,2,3,16,50,20,20,10,0
53342557,20221116,F,20대,전라남도,무응답,5,10,45,100,0,0,0,0
53342559,20221116,M,60대,전라북도,300이상500만원 미만,0,5,10,70,10,10,10,0
53342658,20221116,F,60대,울산광역시,500이상700만원 미만,2,8,26,80,10,0,10,0
53342812,20221116,M,40대,경상북도,500이상700만원 미만,1,4,13,20,10,20,40,10
53342820,20221116,M,60대,경기도,300이상500만원 미만,4,10,40,10,60,0,30,0
53342862,20221116,F,30대,전라남도,700만원 이상,2,3,16,30,0,10,60,0
53342999,20221116,F,30대,서울특별시,300만원 미만,3,6,27,50,10,5,35,0
53343229,20221116,M,60대,광주광역시,300만원 미만,2,2,14,20,30,0,50,0
53343259,20221116,M,30대,전라남도,300이상500만원 미만,1,1,7,20,30,30,20,0
53343266,20221116,M,50대,서울특별시,700만원 이상,1,4,13,20,20,0,60,0
53343268,20221116,M,30대,서울특별시,300이상500만원 미만,3,10,35,20,20,0,20,40
53343274,20221116,M,60대,대구광역시,300이상500만원 미만,5,8,41,50,20,0,30,0
53343330,20221116,F,40대,광주광역시,500이상700만원 미만,4,2,24,20,0,10,70,0
53343464,20221116,F,50대,대전광역시,300이상500만원 미만,5,10,45,10,50,10,30,0
53343620,20221116,F,30대,대전광역시,500이상700만원 미만,4,3,26,70,10,10,10,0
53343633,20221116,M,30대,서울특별시,300이상500만원 미만,1,1,7,50,30,0,20,0
53343743,20221116,M,20대,부산광역시,무응답,4,8,36,60,20,10,10,0
53343762,20221116,F,40대,인천광역시,300이상500만원 미만,2,4,18,30,10,10,50,0
53343932,20221116,F,50대,경상북도,700만원 이상,8,4,48,40,10,20,30,0
53343936,20221116,F,30대,세종특별자치시,300이상500만원 미만,1,3,11,40,30,20,10,0
53343954,20221116,M,60대,대전광역시,300이상500만원 미만,6,6,42,20,10,30,40,0
53344025,20221116,F,30대,대구광역시,700만원 이상,4,6,32,10,10,20,40,20
53344301,20221116,M,30대,전라북도,300만원 미만,2,8,26,50,5,10,35,0
53344365,20221116,M,50대,경기도,500이상700만원 미만,4,12,44,95,0,0,5,0
53344914,20221116,F,30대,경기도,500이상700만원 미만,0,8,16,100,0,0,0,0
53344979,20221116,M,30대,경기도,300만원 미만,1,3,11,80,10,0,10,0
53345034,20221116,M,50대,서울특별시,300만원 미만,6,6,42,20,10,20,50,0
53345123,20221116,M,50대,경기도,700만원 이상,4,8,36,25,50,10,15,0
53345127,20221116,F,60대,경상북도,300만원 미만,1,6,17,30,5,10,25,30
53345195,20221116,M,50대,전라북도,700만원 이상,4,8,36,60,20,10,10,0
53345206,20221116,F,40대,서울특별시,300만원 미만,1,2,9,30,0,40,30,0
53345564,20221116,F,50대,광주광역시,300이상500만원 미만,2,6,22,0,50,0,50,0
53345781,20221116,F,40대,경상남도,무응답,1,1,7,0,100,0,0,0
53345825,20221116,M,50대,서울특별시,700만원 이상,3,12,39,20,20,30,30,0
53345899,20221116,M,20대,경기도,무응답,3,3,21,50,50,0,0,0
53345937,20221116,M,20대,전라북도,300만원 미만,4,10,40,50,30,0,20,0
53346074,20221116,F,20대,경기도,300만원 미만,1,3,11,50,0,25,25,0
53346084,20221116,M,30대,경기도,300이상500만원 미만,2,2,14,10,40,0,50,0
53346105,20221116,F,60대,경기도,700만원 이상,2,5,20,10,10,0,0,80
53346186,20221116,F,30대,울산광역시,500이상700만원 미만,3,9,33,30,30,10,30,0
53346368,20221116,F,50대,경기도,300이상500만원 미만,3,2,19,0,30,15,50,5
53346415,20221116,F,40대,인천광역시,500이상700만원 미만,3,15,45,50,10,10,30,0
53346428,20221116,M,20대,인천광역시,300만원 미만,10,10,70,75,10,10,5,0
53346569,20221116,M,20대,인천광역시,500이상700만원 미만,2,4,18,50,10,10,30,0
53346581,20221116,M,40대,경상남도,300이상500만원 미만,3,6,27,60,20,0,20,0
53346599,20221116,M,50대,경기도,300이상500만원 미만,2,4,18,20,20,5,55,0
53346949,20221116,F,50대,경상남도,500이상700만원 미만,2,2,14,40,10,10,40,0
53347104,20221116,M,30대,대구광역시,500이상700만원 미만,1,7,19,70,0,20,10,0
53347377,20221116,F,50대,인천광역시,300이상500만원 미만,3,3,21,50,50,0,0,0
53347577,20221116,M,30대,충청남도,300이상500만원 미만,2,4,18,40,30,0,30,0
53347603,20221116,M,50대,강원도,300만원 미만,2,4,18,0,70,0,30,0
53347672,20221116,F,40대,경기도,300이상500만원 미만,3,5,25,30,20,10,40,0
53347752,20221116,F,40대,충청북도,700만원 이상,3,5,25,80,0,0,20,0
53347805,20221116,M,20대,충청남도,300이상500만원 미만,8,6,52,60,9,1,30,0
53347833,20221116,F,30대,부산광역시,500이상700만원 미만,2,8,26,41,29,10,20,0
53347861,20221116,F,60대,강원도,500이상700만원 미만,3,5,25,60,20,10,10,0
53347968,20221116,M,50대,부산광역시,300만원 미만,2,3,16,30,20,0,50,0
53348031,20221116,F,60대,경상남도,300만원 미만,3,3,21,10,10,20,60,0
53348127,20221116,M,20대,대전광역시,500이상700만원 미만,0,4,8,30,40,0,30,0
53348215,20221116,F,40대,서울특별시,500이상700만원 미만,1,4,13,30,10,10,50,0
53348225,20221116,M,20대,충청남도,300만원 미만,5,15,55,80,0,0,20,0
53348230,20221116,F,20대,경상북도,무응답,1,1,7,50,20,20,10,0
53348310,20221116,M,50대,충청남도,300이상500만원 미만,4,8,36,30,30,20,20,0
53348356,20221116,F,50대,경기도,700만원 이상,1,8,21,80,0,0,20,0
53348414,20221116,M,60대,경기도,300만원 미만,1,5,15,50,10,10,30,0
53348471,20221116,M,20대,서울특별시,무응답,8,12,64,60,0,0,40,0
53348483,20221116,M,40대,부산광역시,700만원 이상,1,3,11,0,50,10,40,0
53348718,20221116,F,60대,충청북도,300만원 미만,2,5,20,10,30,10,50,0
53348722,20221116,F,50대,충청남도,300만원 미만,1,2,9,60,40,0,0,0
53348724,20221116,F,30대,광주광역시,300이상500만원 미만,2,8,26,90,0,0,10,0
53348758,20221116,F,50대,전라남도,700만원 이상,3,5,25,10,30,40,20,0
53348884,20221116,M,40대,경상남도,300만원 미만,0,10,20,30,0,0,70,0
53348954,20221116,M,50대,경기도,300이상500만원 미만,3,2,19,30,40,0,30,0
53349023,20221116,F,60대,경기도,300만원 미만,3,8,31,10,10,70,10,0
53349054,20221116,M,20대,경기도,300만원 미만,1,4,13,20,0,0,80,0
53349073,20221116,F,30대,강원도,700만원 이상,1,4,13,100,0,0,0,0
53349084,20221116,M,60대,경기도,300만원 미만,2,2,14,20,30,0,50,0
53349085,20221116,M,60대,인천광역시,500이상700만원 미만,3,6,27,30,20,20,20,10
53349178,20221116,F,40대,전라남도,300만원 미만,1,3,11,10,40,20,30,0
53349342,20221116,F,20대,부산광역시,700만원 이상,4,12,44,60,10,20,10,0
53349368,20221116,F,60대,충청북도,500이상700만원 미만,1,2,9,15,25,30,30,0
53349796,20221116,M,20대,전라북도,300만원 미만,4,8,36,30,30,20,20,0
53349872,20221116,M,40대,충청북도,300만원 미만,6,12,54,50,50,0,0,0
53349883,20221116,F,20대,광주광역시,무응답,1,5,15,90,0,0,10,0
53350006,20221116,M,50대,충청북도,300이상500만원 미만,1,4,13,60,10,0,30,0
53350238,20221116,F,60대,부산광역시,700만원 이상,1,8,21,20,10,10,50,10
53350295,20221116,M,60대,경기도,300이상500만원 미만,10,10,70,10,50,30,10,0
53350337,20221116,M,60대,서울특별시,700만원 이상,1,4,13,70,0,0,30,0
53350343,20221116,F,50대,경기도,700만원 이상,1,3,11,60,10,10,20,0
53350355,20221116,M,20대,제주특별자치도,무응답,5,2,29,50,50,0,0,0
53350396,20221116,M,50대,충청남도,700만원 이상,12,12,84,100,0,0,0,0
53350540,20221116,F,30대,경기도,700만원 이상,4,8,36,40,10,10,40,0
53350555,20221116,M,50대,경상북도,300이상500만원 미만,4,5,30,70,0,0,30,0
53350608,20221116,F,60대,경기도,300만원 미만,2,3,16,20,20,10,20,30
53350609,20221116,F,40대,강원도,300이상500만원 미만,3,5,25,20,15,25,40,0
53350867,20221116,M,20대,경기도,500이상700만원 미만,3,5,25,20,50,20,10,0
53351032,20221116,M,60대,경상북도,500이상700만원 미만,4,6,32,15,50,15,20,0
53351111,20221116,F,50대,제주특별자치도,300이상500만원 미만,3,5,25,70,20,0,10,0
53351207,20221116,F,50대,부산광역시,300만원 미만,3,8,31,60,10,20,10,0
53351240,20221116,F,50대,서울특별시,700만원 이상,1,8,21,90,0,10,0,0
53351350,20221116,F,50대,경기도,300이상500만원 미만,3,6,27,50,0,20,30,0
53351428,20221116,M,50대,충청북도,300만원 미만,10,10,70,100,0,0,0,0
53351456,20221116,F,50대,경상북도,300만원 미만,6,3,36,60,0,20,20,0
53351557,20221116,M,60대,충청북도,300만원 미만,5,5,35,30,20,20,30,0
53351646,20221116,M,60대,전라남도,300만원 미만,3,3,21,0,20,80,0,0
53351900,20221116,M,60대,충청남도,700만원 이상,10,10,70,60,20,10,10,0
53351996,20221116,F,40대,경기도,500이상700만원 미만,4,6,32,50,0,10,40,0
53352116,20221116,M,60대,경상북도,300이상500만원 미만,3,4,23,20,0,40,40,0
53352405,20221116,M,40대,경상북도,300이상500만원 미만,2,4,18,25,25,25,25,0
53352551,20221116,M,50대,서울특별시,300만원 미만,1,3,11,50,30,0,20,0
53352566,20221116,F,60대,경기도,300만원 미만,1,3,11,20,20,20,30,10
53352850,20221116,F,60대,부산광역시,300이상500만원 미만,2,4,18,5,60,25,10,0
53353015,20221116,M,50대,인천광역시,500이상700만원 미만,2,6,22,10,40,30,20,0
53353115,20221116,M,40대,인천광역시,300이상500만원 미만,1,2,9,50,50,0,0,0
53353149,20221116,M,40대,경기도,300이상500만원 미만,3,8,31,70,25,0,5,0
53353203,20221116,F,30대,충청북도,700만원 이상,2,10,30,10,0,0,0,90
53353207,20221116,F,20대,경상남도,300만원 미만,2,10,30,0,90,0,10,0
53353248,20221116,F,40대,경상남도,300이상500만원 미만,3,3,21,20,50,0,30,0
53353266,20221116,M,50대,경기도,700만원 이상,2,6,22,10,20,10,40,20
53353335,20221116,F,50대,경상남도,300이상500만원 미만,6,6,42,30,30,20,20,0
53353374,20221116,M,40대,경상남도,300이상500만원 미만,1,2,9,10,50,0,40,0
53353376,20221116,F,20대,경상북도,300만원 미만,2,1,12,20,80,0,0,0
53353618,20221116,M,50대,부산광역시,700만원 이상,3,5,25,70,0,0,30,0
53353655,20221116,M,40대,경상남도,300이상500만원 미만,2,8,26,20,50,10,20,0
53353925,20221116,F,40대,경기도,300이상500만원 미만,4,4,28,50,10,10,30,0
