RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53334207,20221123,F,50대,강원도,700만원 이상,6,7,44,30,50,10,10,0
53334310,20221123,F,40대,부산광역시,500이상700만원 미만,0,3,6,10,0,0,90,0
53334331,20221123,F,50대,부산광역시,700만원 이상,1,3,11,30,40,10,20,0
53334369,20221123,M,60대,경상북도,500이상700만원 미만,2,10,30,0,0,30,70,0
53334551,20221123,F,20대,충청남도,300만원 미만,0,10,20,10,20,10,30,30
53334592,20221123,M,20대,경기도,700만원 이상,2,8,26,50,50,0,0,0
53334684,20221123,F,40대,강원도,300이상500만원 미만,3,5,25,40,20,10,30,0
53334815,20221123,F,30대,인천광역시,300만원 미만,8,12,64,100,0,0,0,0
53334895,20221123,M,30대,경상남도,300이상500만원 미만,1,2,9,97,0,2,1,0
53334902,20221123,M,30대,충청남도,300이상500만원 미만,2,3,16,60,10,10,20,0
53334943,20221123,M,40대,경기도,500이상700만원 미만,2,4,18,60,0,40,0,0
53335142,20221123,M,60대,충청북도,500이상700만원 미만,2,3,16,30,30,0,40,0
53335208,20221123,F,50대,경상북도,300이상500만원 미만,2,5,20,70,0,20,10,0
53335214,20221123,M,20대,서울특별시,500이상700만원 미만,2,2,14,40,10,10,40,0
53335279,20221123,M,50대,경기도,500이상700만원 미만,0,6,12,10,70,10,10,0
53335297,20221123,F,60대,경상북도,300만원 미만,4,2,24,30,10,10,50,0
53335348,20221123,F,60대,서울특별시,300이상500만원 미만,2,3,16,40,20,20,20,0
53335424,20221123,F,20대,광주광역시,700만원 이상,4,6,32,30,0,0,70,0
53335509,20221123,M,40대,경상남도,300이상500만원 미만,1,5,15,30,20,10,40,0
53335550,20221123,F,50대,부산광역시,700만원 이상,2,6,22,20,0,10,70,0
53335824,20221123,M,60대,경상북도,300이상500만원 미만,5,5,35,10,40,50,0,0
53335908,20221123,M,30대,전라북도,500이상700만원 미만,2,0,10,20,80,0,0,0
53335919,20221123,M,60대,경기도,500이상700만원 미만,3,4,23,80,0,10,10,0
53336089,20221123,M,40대,서울특별시,700만원 이상,1,1,7,100,0,0,0,0
53336092,20221123,M,40대,경상북도,300만원 미만,0,3,6,50,0,0,0,50
53336195,20221123,M,20대,대전광역시,무응답,1,3,11,100,0,0,0,0
53336238,20221123,F,20대,대구광역시,300만원 미만,2,8,26,80,10,1,9,0
53336259,20221123,M,60대,경기도,700만원 이상,2,10,30,0,80,0,20,0
53336686,20221123,F,50대,부산광역시,700만원 이상,1,3,11,20,20,30,10,20
53336970,20221123,M,30대,부산광역시,300만원 미만,2,4,18,30,20,10,40,0
53337041,20221123,F,60대,경상남도,300만원 미만,4,3,26,70,10,10,10,0
53337151,20221123,M,30대,경기도,300이상500만원 미만,1,1,7,50,0,0,50,0
53337289,20221123,M,60대,대전광역시,300이상500만원 미만,5,3,31,30,50,0,20,0
53337398,20221123,M,40대,강원도,300만원 미만,5,10,45,70,0,10,20,0
53337708,20221123,F,50대,충청북도,500이상700만원 미만,1,2,9,70,0,0,30,0
53337729,20221123,M,60대,경상남도,300이상500만원 미만,3,3,21,20,30,15,15,20
53337800,20221123,F,30대,전라남도,300이상500만원 미만,2,6,22,40,5,5,50,0
53337831,20221123,M,20대,인천광역시,700만원 이상,2,2,14,0,70,15,15,0
53337924,20221123,M,50대,경기도,300이상500만원 미만,1,5,15,80,0,20,0,0
53337925,20221123,M,60대,부산광역시,300이상500만원 미만,1,6,17,10,80,0,10,0
53338003,20221123,F,60대,서울특별시,300이상500만원 미만,10,10,70,65,10,0,25,0
53338062,20221123,F,40대,경상남도,300만원 미만,2,2,14,60,30,0,10,0
53338083,20221123,M,60대,경상북도,300이상500만원 미만,2,4,18,20,20,30,30,0
53338142,20221123,M,40대,세종특별자치시,300이상500만원 미만,1,6,17,10,30,10,50,0
53338365,20221123,F,50대,서울특별시,300만원 미만,3,2,19,80,0,0,20,0
53338496,20221123,M,50대,대구광역시,300이상500만원 미만,1,3,11,60,10,10,20,0
53338751,20221123,M,50대,충청북도,500이상700만원 미만,3,8,31,0,0,30,70,0
53338919,20221123,M,20대,서울특별시,300만원 미만,0,2,4,0,100,0,0,0
53338924,20221123,F,40대,서울특별시,700만원 이상,1,4,13,10,0,50,40,0
53338957,20221123,M,40대,부산광역시,500이상700만원 미만,4,8,36,50,10,10,30,0
53339102,20221123,F,30대,인천광역시,300만원 미만,1,5,15,50,0,30,20,0
53339185,20221123,F,30대,경기도,300만원 미만,3,5,25,30,50,0,20,0
53339208,20221123,F,20대,대구광역시,무응답,3,5,25,60,10,10,20,0
53339329,20221123,M,60대,충청북도,300만원 미만,4,3,26,0,40,30,30,0
53339378,20221123,F,60대,경기도,300만원 미만,1,2,9,10,10,10,50,20
53339615,20221123,M,50대,부산광역시,700만원 이상,2,5,20,50,40,0,10,0
53339811,20221123,F,40대,경기도,700만원 이상,0,10,20,30,0,20,50,0
53339857,20221123,F,20대,충청남도,무응답,8,4,48,100,0,0,0,0
53339894,20221123,M,40대,경상북도,무응답,1,3,11,10,20,20,50,0
53339969,20221123,M,40대,경기도,300이상500만원 미만,2,5,20,10,60,10,20,0
53340026,20221123,F,60대,광주광역시,300이상500만원 미만,2,2,14,50,20,20,10,0
53340301,20221123,M,20대,대구광역시,무응답,2,2,14,25,25,25,25,0
53340505,20221123,F,30대,광주광역시,300이상500만원 미만,1,4,13,50,0,0,50,0
53340530,20221123,M,50대,서울특별시,700만원 이상,5,6,37,30,15,20,35,0
53340533,20221123,M,40대,경기도,300만원 미만,3,18,51,30,30,40,0,0
53340534,20221123,F,50대,경기도,500이상700만원 미만,2,8,26,30,30,0,40,0
53340675,20221123,F,30대,경기도,700만원 이상,4,10,40,70,20,0,10,0
53340805,20221123,F,40대,경기도,700만원 이상,1,5,15,50,0,50,0,0
53340877,20221123,F,40대,광주광역시,300만원 미만,3,8,31,80,0,0,20,0
53341022,20221123,F,60대,인천광역시,300이상500만원 미만,3,4,23,45,0,50,5,0
53341064,20221123,F,40대,경기도,500이상700만원 미만,3,7,29,70,0,0,30,0
53341103,20221123,M,30대,경상남도,700만원 이상,1,12,29,10,0,0,90,0
53341139,20221123,F,50대,경상남도,300만원 미만,1,3,11,30,20,40,10,0
53341199,20221123,F,20대,부산광역시,300만원 미만,5,12,49,70,20,5,5,0
53341231,20221123,F,60대,서울특별시,300이상500만원 미만,5,6,37,50,20,10,20,0
53341329,20221123,M,60대,서울특별시,300만원 미만,2,5,20,50,0,30,20,0
53341341,20221123,F,30대,전라남도,300이상500만원 미만,2,12,34,50,0,10,40,0
53341427,20221123,F,50대,울산광역시,300만원 미만,8,10,60,80,20,0,0,0
53341434,20221123,M,40대,경기도,700만원 이상,2,6,22,20,60,0,20,0
53341474,20221123,M,40대,부산광역시,300만원 미만,3,6,27,35,20,15,30,0
53341718,20221123,F,20대,부산광역시,700만원 이상,3,6,27,50,10,5,35,0
53341726,20221123,F,20대,서울특별시,무응답,3,10,35,95,0,5,0,0
53341822,20221123,F,50대,경상남도,700만원 이상,1,5,15,60,0,10,30,0
53341865,20221123,M,20대,경기도,300만원 미만,2,8,26,80,10,0,10,0
53341869,20221123,M,60대,충청남도,300만원 미만,2,8,26,50,0,0,50,0
53341886,20221123,M,50대,경상남도,300만원 미만,2,5,20,10,40,20,30,0
53342127,20221123,F,40대,경상남도,500이상700만원 미만,2,10,30,80,0,0,0,20
53342294,20221123,F,20대,광주광역시,무응답,1,9,23,50,15,10,25,0
53342422,20221123,M,60대,전라남도,500이상700만원 미만,1,4,13,50,30,0,20,0
53342428,20221123,M,40대,경기도,300만원 미만,2,10,30,10,20,10,0,60
53342528,20221123,F,20대,경기도,300만원 미만,2,6,22,30,5,50,15,0
53342562,20221123,M,50대,경상남도,300만원 미만,7,10,55,70,0,0,30,0
53342870,20221123,F,40대,경기도,700만원 이상,2,8,26,100,0,0,0,0
53342938,20221123,F,60대,강원도,500이상700만원 미만,2,0,10,20,20,0,40,20
53342971,20221123,M,20대,경기도,무응답,3,6,27,50,40,0,10,0
53343027,20221123,M,40대,전라북도,300만원 미만,1,1,7,100,0,0,0,0
53343038,20221123,F,50대,서울특별시,700만원 이상,3,5,25,75,0,25,0,0
53343080,20221123,M,40대,전라남도,500이상700만원 미만,3,6,27,60,10,10,20,0
53343205,20221123,F,30대,경기도,무응답,3,8,31,10,60,10,20,0
53343383,20221123,F,30대,서울특별시,300만원 미만,3,4,23,23,30,25,22,0
53343392,20221123,F,30대,서울특별시,300이상500만원 미만,6,12,54,65,10,5,20,0
53343520,20221123,F,20대,광주광역시,300만원 미만,4,5,30,10,40,0,50,0
53343522,20221123,M,40대,부산광역시,300이상500만원 미만,2,5,20,10,50,20,20,0
53343690,20221123,M,60대,서울특별시,300이상500만원 미만,3,2,19,80,0,0,20,0
53343746,20221123,F,60대,경기도,700만원 이상,3,8,31,20,0,10,70,0
53343809,20221123,F,50대,경기도,300이상500만원 미만,2,3,16,10,10,20,20,40
53343905,20221123,F,30대,충청북도,700만원 이상,0,5,10,50,20,20,10,0
53343961,20221123,F,40대,경기도,700만원 이상,1,5,15,50,10,10,30,0
53343991,20221123,F,20대,전라북도,300이상500만원 미만,1,1,7,90,10,0,0,0
53344044,20221123,M,60대,대구광역시,700만원 이상,1,4,13,10,30,50,10,0
53344063,20221123,F,40대,서울특별시,700만원 이상,4,8,36,0,40,0,60,0
53344091,20221123,F,20대,경기도,무응답,2,5,20,35,25,5,35,0
53344100,20221123,F,20대,경기도,300이상500만원 미만,4,14,48,10,20,5,65,0
53344102,20221123,F,30대,충청북도,300이상500만원 미만,2,3,16,50,10,5,35,0
53344129,20221123,F,40대,충청북도,300이상500만원 미만,2,1,12,50,20,10,20,0
53344197,20221123,M,30대,경기도,500이상700만원 미만,4,6,32,20,10,30,40,0
53344320,20221123,F,50대,경상남도,500이상700만원 미만,6,8,46,80,20,0,0,0
53344681,20221123,F,50대,경기도,300만원 미만,1,2,9,50,20,10,20,0
53344862,20221123,M,60대,경기도,300이상500만원 미만,8,12,64,0,0,20,50,30
53345073,20221123,M,60대,경기도,700만원 이상,3,10,35,50,50,0,0,0
53345077,20221123,M,20대,부산광역시,300만원 미만,3,6,27,80,0,0,20,0
53345150,20221123,M,60대,서울특별시,500이상700만원 미만,2,2,14,30,50,0,20,0
53345366,20221123,M,40대,서울특별시,300만원 미만,3,5,25,30,30,30,10,0
53345464,20221123,M,60대,경상남도,500이상700만원 미만,1,4,13,20,40,20,20,0
53345604,20221123,M,20대,광주광역시,무응답,16,16,112,50,0,0,50,0
53345746,20221123,M,50대,서울특별시,700만원 이상,2,10,30,0,30,30,40,0
53345753,20221123,M,60대,인천광역시,300만원 미만,3,5,25,20,30,20,10,20
53345876,20221123,F,30대,경상남도,700만원 이상,2,5,20,30,10,30,30,0
53345888,20221123,F,40대,부산광역시,300이상500만원 미만,1,3,11,100,0,0,0,0
53345947,20221123,M,50대,서울특별시,500이상700만원 미만,2,4,18,30,20,20,30,0
53345953,20221123,M,60대,서울특별시,500이상700만원 미만,2,2,14,0,80,20,0,0
53346046,20221123,M,50대,서울특별시,300이상500만원 미만,3,6,27,70,10,0,20,0
53346116,20221123,F,50대,경상남도,300만원 미만,2,4,18,80,0,10,10,0
53346179,20221123,F,60대,대전광역시,300이상500만원 미만,1,2,9,0,50,0,50,0
53346397,20221123,F,40대,부산광역시,300이상500만원 미만,1,2,9,60,0,40,0,0
53346482,20221123,M,30대,경상북도,300이상500만원 미만,2,3,16,20,40,20,20,0
53346582,20221123,M,20대,경기도,무응답,5,8,41,40,30,10,20,0
53346652,20221123,F,50대,강원도,300만원 미만,2,6,22,10,50,10,30,0
53346693,20221123,M,20대,충청북도,700만원 이상,2,5,20,30,50,0,20,0
53346866,20221123,M,20대,경기도,300이상500만원 미만,1,3,11,20,40,20,20,0
53346930,20221123,F,30대,경상북도,300이상500만원 미만,2,4,18,50,20,20,10,0
53346989,20221123,M,60대,전라남도,300만원 미만,4,4,28,80,0,0,20,0
53347215,20221123,M,40대,전라남도,300이상500만원 미만,5,5,35,80,10,0,10,0
53347287,20221123,F,60대,광주광역시,500이상700만원 미만,3,1,17,30,30,30,10,0
53347386,20221123,F,60대,충청남도,700만원 이상,4,8,36,30,20,20,30,0
53347850,20221123,M,50대,경기도,300이상500만원 미만,2,2,14,30,20,10,40,0
53347923,20221123,F,30대,전라북도,700만원 이상,1,2,9,10,10,10,70,0
53347986,20221123,M,50대,경기도,300이상500만원 미만,3,3,21,50,0,50,0,0
53347995,20221123,F,20대,광주광역시,300만원 미만,12,15,90,50,20,10,10,10
53348029,20221123,F,30대,전라남도,무응답,3,3,21,50,25,15,10,0
53348237,20221123,M,30대,전라북도,300이상500만원 미만,0,0,0,50,30,0,20,0
53348262,20221123,F,50대,전라남도,500이상700만원 미만,2,4,18,20,0,70,10,0
53348340,20221123,M,50대,전라북도,300이상500만원 미만,2,6,22,50,30,10,10,0
53348501,20221123,M,20대,부산광역시,700만원 이상,6,6,42,20,20,0,60,0
53348763,20221123,M,20대,경기도,500이상700만원 미만,4,16,52,80,10,0,10,0
53348821,20221123,F,60대,충청남도,700만원 이상,1,1,7,20,20,0,10,50
53348860,20221123,F,30대,대구광역시,무응답,3,5,25,80,0,20,0,0
53348988,20221123,M,40대,대구광역시,300이상500만원 미만,1,4,13,30,0,30,40,0
53349005,20221123,M,50대,서울특별시,300만원 미만,2,5,20,60,0,0,40,0
53349072,20221123,M,30대,경기도,700만원 이상,1,3,11,40,0,20,40,0
53349080,20221123,F,60대,부산광역시,무응답,2,5,20,20,0,10,70,0
53349218,20221123,F,20대,서울특별시,300만원 미만,3,12,39,0,30,40,30,0
53349224,20221123,F,20대,서울특별시,700만원 이상,12,12,84,60,0,40,0,0
53349334,20221123,M,30대,강원도,300만원 미만,0,0,0,90,0,0,10,0
53349339,20221123,F,30대,경기도,300만원 미만,1,8,21,20,40,20,20,0
53349730,20221123,M,50대,경기도,700만원 이상,2,1,12,10,90,0,0,0
53349963,20221123,M,40대,경기도,300만원 미만,3,5,25,70,10,0,20,0
53349965,20221123,F,40대,경상북도,300만원 미만,5,15,55,40,0,0,60,0
53350114,20221123,M,50대,경상북도,300만원 미만,2,2,14,30,50,0,20,0
53350224,20221123,F,50대,울산광역시,700만원 이상,3,8,31,30,0,10,60,0
53350313,20221123,F,60대,전라남도,500이상700만원 미만,6,4,38,30,0,20,10,40
53350406,20221123,F,60대,서울특별시,300만원 미만,1,1,7,30,20,20,30,0
53350423,20221123,F,50대,경기도,500이상700만원 미만,5,3,31,30,40,10,20,0
53350465,20221123,F,20대,강원도,700만원 이상,3,3,21,20,0,0,80,0
53350470,20221123,F,60대,경기도,300만원 미만,1,2,9,20,30,30,20,0
53350557,20221123,M,60대,대구광역시,700만원 이상,2,7,24,20,20,30,30,0
53350620,20221123,M,60대,경기도,300만원 미만,3,8,31,60,30,0,10,0
53350650,20221123,F,60대,경기도,300만원 미만,6,5,40,30,30,20,20,0
53350842,20221123,F,50대,인천광역시,300이상500만원 미만,3,5,25,30,20,20,30,0
53350914,20221123,F,60대,서울특별시,700만원 이상,8,10,60,30,0,60,10,0
53350982,20221123,M,40대,부산광역시,300만원 미만,2,4,18,80,0,0,20,0
53351061,20221123,M,50대,경상남도,500이상700만원 미만,1,3,11,60,0,0,40,0
53351244,20221123,F,50대,경상남도,무응답,2,1,12,10,40,0,50,0
53351332,20221123,F,40대,전라북도,500이상700만원 미만,1,5,15,100,0,0,0,0
53351631,20221123,M,40대,광주광역시,300이상500만원 미만,2,4,18,50,20,0,30,0
53351639,20221123,M,30대,경기도,300만원 미만,2,6,22,50,10,10,30,0
53351861,20221123,F,50대,제주특별자치도,300만원 미만,2,2,14,10,40,30,20,0
53351968,20221123,M,30대,인천광역시,300만원 미만,6,12,54,80,20,0,0,0
53352160,20221123,F,60대,경상북도,300만원 미만,3,5,25,0,0,30,70,0
53352270,20221123,M,20대,서울특별시,700만원 이상,6,5,40,0,0,50,50,0
53352302,20221123,M,30대,서울특별시,500이상700만원 미만,1,5,15,30,30,10,30,0
53352338,20221123,M,40대,경기도,500이상700만원 미만,4,8,36,70,30,0,0,0
53352382,20221123,F,30대,전라북도,700만원 이상,10,10,70,50,20,10,20,0
53352417,20221123,M,30대,경상남도,300이상500만원 미만,2,5,20,60,10,15,15,0
53352539,20221123,M,50대,인천광역시,700만원 이상,4,12,44,10,30,10,50,0
53352770,20221123,F,30대,인천광역시,700만원 이상,2,1,12,20,20,50,10,0
53352878,20221123,M,50대,인천광역시,700만원 이상,4,6,32,100,0,0,0,0
53352899,20221123,F,40대,서울특별시,무응답,6,4,38,40,10,20,30,0
53352936,20221123,F,30대,전라북도,500이상700만원 미만,3,8,31,80,0,0,20,0
53353126,20221123,F,20대,경상남도,300만원 미만,8,8,56,80,10,0,10,0
53353206,20221123,F,40대,대구광역시,300이상500만원 미만,1,1,7,100,0,0,0,0
53353255,20221123,M,30대,전라북도,700만원 이상,0,5,10,80,20,0,0,0
53353259,20221123,M,60대,경기도,300만원 미만,1,12,29,20,20,10,50,0
53353303,20221123,M,30대,인천광역시,300이상500만원 미만,1,8,21,10,0,0,0,90
