RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53350124,20221130,M,40대,전라남도,300이상500만원 미만,2,12,34,10,10,10,70,0
53350181,20221130,F,40대,인천광역시,300이상500만원 미만,2,1,12,50,0,10,10,30
53350214,20221130,F,20대,경기도,700만원 이상,5,3,31,70,0,10,20,0
53350255,20221130,F,40대,부산광역시,300이상500만원 미만,3,3,21,60,10,20,10,0
53350361,20221130,F,30대,경기도,500이상700만원 미만,3,5,25,60,40,0,0,0
53350381,20221130,M,60대,서울특별시,700만원 이상,3,4,23,30,70,0,0,0
53350477,20221130,M,60대,경기도,300이상500만원 미만,2,5,20,70,20,0,10,0
53350542,20221130,F,40대,인천광역시,700만원 이상,1,2,9,50,0,50,0,0
53350544,20221130,M,40대,서울특별시,300이상500만원 미만,1,4,13,50,0,30,20,0
53350653,20221130,M,30대,경기도,300이상500만원 미만,3,6,27,80,0,0,20,0
53350677,20221130,M,50대,광주광역시,500이상700만원 미만,2,4,18,30,10,30,30,0
53350684,20221130,F,30대,경기도,300이상500만원 미만,4,6,32,50,20,20,10,0
53350749,20221130,F,60대,인천광역시,500이상700만원 미만,1,5,15,80,0,0,20,0
53350940,20221130,M,20대,경기도,300이상500만원 미만,2,6,22,20,30,20,30,0
53351030,20221130,F,50대,경기도,700만원 이상,2,4,18,10,50,10,30,0
53351125,20221130,F,60대,충청북도,500이상700만원 미만,3,7,29,20,20,10,50,0
53351666,20221130,M,30대,경기도,300이상500만원 미만,3,4,23,80,10,10,0,0
53351761,20221130,M,40대,제주특별자치도,300만원 미만,2,3,16,40,20,10,30,0
53351913,20221130,F,40대,서울특별시,300만원 미만,3,8,31,50,0,0,50,0
53351924,20221130,M,50대,서울특별시,300만원 미만,4,12,44,20,0,50,30,0
53352086,20221130,M,60대,대구광역시,500이상700만원 미만,3,8,31,50,20,0,30,0
53352155,20221130,M,50대,서울특별시,300만원 미만,3,6,27,50,0,0,0,50
53352181,20221130,M,40대,경상남도,300이상500만원 미만,2,2,14,80,10,10,0,0
53352205,20221130,M,20대,경상북도,300만원 미만,3,6,27,30,10,10,50,0
53352233,20221130,M,30대,서울특별시,700만원 이상,4,8,36,0,10,90,0,0
53352389,20221130,F,50대,서울특별시,700만원 이상,3,2,19,40,0,30,30,0
53352423,20221130,M,50대,인천광역시,500이상700만원 미만,2,6,22,10,20,30,40,0
53352496,20221130,M,30대,경상남도,300이상500만원 미만,2,10,30,50,50,0,0,0
53352629,20221130,F,20대,경기도,300이상500만원 미만,1,2,9,20,30,40,10,0
53353038,20221130,M,30대,충청남도,500이상700만원 미만,2,5,20,50,20,0,30,0
53353060,20221130,F,40대,경기도,300만원 미만,1,2,9,60,10,10,20,0
53353154,20221130,M,50대,경기도,700만원 이상,0,5,10,70,0,0,0,30
53353185,20221130,M,40대,경상북도,700만원 이상,1,1,7,0,50,50,0,0
53353241,20221130,M,50대,서울특별시,500이상700만원 미만,2,6,22,40,40,20,0,0
53353528,20221130,F,60대,강원도,300이상500만원 미만,3,5,25,40,50,0,10,0
53353543,20221130,M,60대,경기도,300이상500만원 미만,4,8,36,70,10,0,20,0
53353702,20221130,M,60대,대구광역시,500이상700만원 미만,2,4,18,20,20,5,55,0
53353775,20221130,F,40대,경상남도,300이상500만원 미만,3,5,25,60,0,10,30,0
53353801,20221130,F,50대,부산광역시,500이상700만원 미만,2,10,30,20,50,10,20,0
53353831,20221130,M,40대,충청남도,700만원 이상,3,8,31,30,30,30,10,0
53353867,20221130,M,50대,전라북도,700만원 이상,2,5,20,25,25,25,25,0
53353868,20221130,M,30대,경기도,300이상500만원 미만,6,16,62,50,10,20,20,0
53353896,20221130,M,60대,인천광역시,500이상700만원 미만,2,2,14,30,30,0,40,0
53354235,20221130,M,40대,강원도,300만원 미만,3,5,25,50,20,0,30,0
53354432,20221130,M,60대,경기도,300이상500만원 미만,4,6,32,20,30,20,30,0
53354597,20221130,M,20대,서울특별시,300만원 미만,2,5,20,30,50,0,20,0
53354637,20221130,F,20대,서울특별시,300이상500만원 미만,3,6,27,20,70,5,5,0
53354692,20221130,F,20대,서울특별시,500이상700만원 미만,4,14,48,20,20,10,50,0
53354698,20221130,F,20대,충청남도,300이상500만원 미만,1,4,13,80,0,0,20,0
53354760,20221130,F,20대,전라북도,500이상700만원 미만,3,10,35,30,5,5,60,0
53354781,20221130,F,20대,부산광역시,300만원 미만,1,3,11,50,5,5,40,0
53354873,20221130,F,60대,전라북도,300만원 미만,0,4,8,10,50,20,20,0
53354892,20221130,F,40대,서울특별시,700만원 이상,6,8,46,20,60,10,10,0
53355097,20221130,M,50대,경기도,500이상700만원 미만,3,16,47,70,10,10,10,0
53355152,20221130,M,20대,대구광역시,300만원 미만,5,12,49,70,5,5,20,0
53355164,20221130,M,30대,제주특별자치도,300만원 미만,1,1,7,10,40,30,20,0
53355192,20221130,F,20대,인천광역시,700만원 이상,1,1,7,20,20,20,20,20
53355251,20221130,M,50대,강원도,300이상500만원 미만,6,8,46,30,50,10,10,0
53355315,20221130,F,60대,경기도,300만원 미만,2,2,14,20,80,0,0,0
53355447,20221130,M,50대,전라남도,300이상500만원 미만,4,6,32,0,25,25,50,0
53355497,20221130,M,30대,경상북도,300만원 미만,2,1,12,0,50,50,0,0
53355502,20221130,F,30대,서울특별시,700만원 이상,5,10,45,5,5,30,60,0
53355511,20221130,M,60대,경기도,300이상500만원 미만,2,5,20,40,60,0,0,0
53355640,20221130,F,50대,제주특별자치도,300이상500만원 미만,3,6,27,30,0,50,20,0
53355927,20221130,F,40대,경기도,300이상500만원 미만,1,1,7,90,0,0,0,10
53356066,20221130,M,60대,서울특별시,700만원 이상,4,6,32,50,30,20,0,0
53356151,20221130,M,40대,경기도,700만원 이상,4,6,32,10,10,40,40,0
53356219,20221130,M,20대,서울특별시,300이상500만원 미만,2,4,18,70,0,0,30,0
53356335,20221130,F,60대,경기도,300이상500만원 미만,2,5,20,20,30,0,50,0
53356522,20221130,F,50대,울산광역시,300이상500만원 미만,5,3,31,20,30,30,20,0
53356685,20221130,F,50대,대전광역시,700만원 이상,5,5,35,0,50,20,30,0
53356750,20221130,M,40대,대구광역시,700만원 이상,3,5,25,50,50,0,0,0
53356927,20221130,M,50대,전라남도,300이상500만원 미만,1,10,25,40,40,0,20,0
53356947,20221130,F,50대,대구광역시,300만원 미만,3,1,17,20,50,20,10,0
53356995,20221130,F,60대,경기도,300만원 미만,1,5,15,40,20,20,20,0
53357146,20221130,F,60대,서울특별시,500이상700만원 미만,4,6,32,30,20,20,30,0
53357169,20221130,M,20대,전라북도,700만원 이상,3,5,25,50,10,20,20,0
53357265,20221130,M,40대,대전광역시,700만원 이상,2,3,16,30,20,10,40,0
53357346,20221130,F,30대,경상북도,300만원 미만,2,8,26,10,20,30,40,0
53357945,20221130,F,50대,부산광역시,300만원 미만,3,5,25,50,20,30,0,0
53358003,20221130,F,50대,서울특별시,300이상500만원 미만,3,5,25,60,0,0,40,0
53358092,20221130,M,30대,경기도,500이상700만원 미만,3,5,25,50,0,0,50,0
53358219,20221130,F,20대,강원도,300이상500만원 미만,7,8,51,80,5,5,10,0
53358402,20221130,F,20대,경기도,500이상700만원 미만,7,6,47,20,20,20,40,0
53358522,20221130,F,20대,경상북도,300만원 미만,4,7,34,50,5,5,40,0
53358630,20221130,F,40대,경기도,300만원 미만,3,10,35,60,5,5,30,0
53358658,20221130,M,50대,경상남도,700만원 이상,2,2,14,25,50,0,25,0
53358758,20221130,F,40대,경기도,300이상500만원 미만,4,2,24,60,5,5,30,0
53358764,20221130,M,20대,충청북도,300이상500만원 미만,1,4,13,50,0,20,30,0
53358837,20221130,M,20대,인천광역시,700만원 이상,2,2,14,100,0,0,0,0
53358895,20221130,F,30대,서울특별시,700만원 이상,2,3,16,10,10,70,10,0
53359030,20221130,M,30대,경기도,300이상500만원 미만,3,8,31,10,20,5,5,60
53359032,20221130,F,50대,강원도,300만원 미만,2,6,22,60,0,0,30,10
53359040,20221130,F,60대,울산광역시,500이상700만원 미만,4,5,30,50,40,0,10,0
53359156,20221130,F,40대,광주광역시,700만원 이상,6,5,40,70,0,20,10,0
53359190,20221130,F,20대,서울특별시,무응답,3,5,25,60,0,30,10,0
53359253,20221130,M,30대,충청북도,300만원 미만,0,0,0,0,0,0,0,100
53359747,20221130,F,60대,경기도,500이상700만원 미만,4,6,32,10,40,20,30,0
53359766,20221130,F,60대,경기도,300만원 미만,2,3,16,10,30,60,0,0
53359814,20221130,F,60대,대전광역시,300이상500만원 미만,2,2,14,15,30,40,15,0
53359942,20221130,F,60대,경기도,500이상700만원 미만,3,6,27,50,0,30,0,20
53360207,20221130,M,40대,경기도,500이상700만원 미만,2,4,18,30,10,10,50,0
53360323,20221130,M,50대,충청북도,300이상500만원 미만,2,3,16,40,50,0,10,0
53360545,20221130,M,30대,서울특별시,300이상500만원 미만,3,6,27,80,5,5,10,0
53360555,20221130,F,50대,서울특별시,500이상700만원 미만,3,7,29,10,10,0,80,0
53360586,20221130,M,50대,충청북도,300이상500만원 미만,1,3,11,50,5,5,40,0
53360609,20221130,M,40대,경기도,300만원 미만,2,3,16,100,0,0,0,0
53360645,20221130,M,50대,경기도,500이상700만원 미만,3,3,21,0,30,0,70,0
53360708,20221130,M,20대,충청북도,300이상500만원 미만,2,12,34,20,30,0,50,0
53360883,20221130,F,40대,경기도,300만원 미만,2,2,14,30,0,50,20,0
53360975,20221130,F,40대,부산광역시,300만원 미만,3,14,43,55,15,20,10,0
53361061,20221130,M,60대,전라남도,300만원 미만,4,5,30,30,20,10,40,0
53361091,20221130,M,50대,울산광역시,300만원 미만,2,1,12,30,40,0,30,0
53361189,20221130,M,30대,대전광역시,300만원 미만,0,5,10,80,10,5,5,0
53361232,20221130,M,60대,경기도,300만원 미만,1,1,7,40,20,30,10,0
53361417,20221130,M,20대,부산광역시,300만원 미만,2,4,18,40,20,20,20,0
53361712,20221130,M,60대,경상남도,300이상500만원 미만,6,4,38,40,20,30,10,0
53361870,20221130,F,50대,경기도,700만원 이상,5,4,33,20,20,10,30,20
53361998,20221130,M,30대,경기도,300이상500만원 미만,2,4,18,10,10,60,20,0
53362153,20221130,F,40대,충청남도,300이상500만원 미만,10,8,66,50,10,20,20,0
53362240,20221130,M,20대,대구광역시,무응답,3,5,25,100,0,0,0,0
53362428,20221130,F,50대,경기도,500이상700만원 미만,8,8,56,50,10,20,20,0
53362600,20221130,M,50대,인천광역시,500이상700만원 미만,4,6,32,20,50,0,30,0
53362654,20221130,F,50대,서울특별시,700만원 이상,4,5,30,40,20,10,30,0
53362703,20221130,M,50대,경기도,700만원 이상,0,6,12,10,10,15,5,60
53362831,20221130,F,40대,경상북도,500이상700만원 미만,2,5,20,50,10,10,30,0
53363225,20221130,M,40대,경상북도,300이상500만원 미만,2,2,14,10,1,1,8,80
53363295,20221130,M,20대,광주광역시,500이상700만원 미만,0,4,8,0,0,0,100,0
53363343,20221130,M,40대,제주특별자치도,300이상500만원 미만,2,8,26,60,0,0,40,0
53363428,20221130,M,20대,인천광역시,300만원 미만,3,12,39,40,10,0,50,0
53363445,20221130,M,50대,경상남도,300이상500만원 미만,4,8,36,70,0,0,30,0
53363521,20221130,F,40대,서울특별시,500이상700만원 미만,2,10,30,20,15,15,30,20
53363608,20221130,M,60대,서울특별시,300이상500만원 미만,4,8,36,70,20,0,10,0
53363628,20221130,F,40대,경상남도,300이상500만원 미만,5,5,35,50,15,15,20,0
53363701,20221130,F,60대,경상남도,300만원 미만,2,8,26,20,0,20,60,0
53363750,20221130,M,40대,경기도,700만원 이상,2,5,20,40,20,10,30,0
53363910,20221130,F,40대,경기도,700만원 이상,3,2,19,10,30,30,30,0
53364015,20221130,M,30대,광주광역시,300만원 미만,3,5,25,50,20,10,20,0
53364228,20221130,F,60대,광주광역시,300만원 미만,1,2,9,50,50,0,0,0
53364291,20221130,M,50대,경기도,500이상700만원 미만,2,8,26,20,70,0,10,0
53364326,20221130,M,60대,경상북도,300이상500만원 미만,1,1,7,0,0,0,100,0
53364779,20221130,F,30대,경기도,300만원 미만,4,12,44,70,0,0,30,0
53364937,20221130,F,40대,대전광역시,300이상500만원 미만,3,8,31,0,50,0,50,0
53365093,20221130,F,40대,경기도,300이상500만원 미만,1,3,11,30,0,50,20,0
53365137,20221130,F,50대,경기도,300이상500만원 미만,8,6,52,0,30,20,50,0
53365147,20221130,M,60대,경기도,500이상700만원 미만,3,4,23,50,30,20,0,0
53365373,20221130,F,50대,부산광역시,300만원 미만,5,10,45,80,0,0,20,0
53365493,20221130,F,40대,부산광역시,300이상500만원 미만,4,6,32,60,20,10,10,0
53365644,20221130,F,20대,대구광역시,500이상700만원 미만,3,16,47,15,5,0,80,0
53365734,20221130,F,60대,광주광역시,700만원 이상,4,10,40,20,30,20,30,0
53365770,20221130,M,60대,부산광역시,300만원 미만,1,2,9,10,50,10,30,0
53365786,20221130,F,50대,전라북도,300이상500만원 미만,2,1,12,10,50,10,30,0
53365853,20221130,F,50대,부산광역시,500이상700만원 미만,2,8,26,40,60,0,0,0
53366027,20221130,F,40대,경상북도,500이상700만원 미만,6,9,48,20,0,30,50,0
53366095,20221130,M,30대,부산광역시,300이상500만원 미만,3,10,35,90,5,0,5,0
53366188,20221130,F,20대,대구광역시,무응답,4,10,40,50,15,15,20,0
53366190,20221130,M,60대,경기도,700만원 이상,3,15,45,50,30,20,0,0
53366303,20221130,F,30대,경기도,500이상700만원 미만,1,1,7,100,0,0,0,0
53366356,20221130,M,40대,대전광역시,300만원 미만,3,5,25,40,20,20,20,0
53366400,20221130,F,60대,강원도,300만원 미만,2,6,22,50,30,0,20,0
53366447,20221130,M,30대,전라북도,300이상500만원 미만,2,6,22,30,10,5,40,15
53366575,20221130,M,40대,경상남도,700만원 이상,4,10,40,10,25,25,40,0
53366612,20221130,F,40대,경기도,300이상500만원 미만,1,1,7,0,70,0,30,0
53366731,20221130,F,30대,경기도,500이상700만원 미만,8,8,56,5,0,15,75,5
53366756,20221130,M,40대,충청남도,300만원 미만,1,2,9,50,0,0,50,0
53366757,20221130,M,60대,서울특별시,300이상500만원 미만,1,5,15,80,20,0,0,0
53366767,20221130,M,60대,충청북도,300이상500만원 미만,4,8,36,20,30,0,50,0
53366775,20221130,F,50대,경상북도,300이상500만원 미만,2,1,12,50,0,0,50,0
53366971,20221130,F,50대,광주광역시,700만원 이상,1,4,13,50,0,0,50,0
53367201,20221130,M,50대,서울특별시,700만원 이상,1,10,25,0,80,0,20,0
53367269,20221130,F,30대,부산광역시,300이상500만원 미만,4,10,40,80,0,0,20,0
53367320,20221130,M,40대,울산광역시,300이상500만원 미만,2,8,26,30,50,20,0,0
53367576,20221130,M,60대,전라남도,300만원 미만,2,1,12,30,0,0,60,10
53367603,20221130,F,40대,광주광역시,500이상700만원 미만,2,1,12,60,5,5,30,0
53367703,20221130,F,60대,충청남도,300이상500만원 미만,5,10,45,30,10,40,20,0
53368027,20221130,M,60대,인천광역시,300이상500만원 미만,8,8,56,0,30,20,20,30
53368124,20221130,M,50대,부산광역시,300만원 미만,3,3,21,30,20,20,30,0
53368483,20221130,F,40대,충청남도,300이상500만원 미만,2,8,26,50,0,50,0,0
53368627,20221130,M,60대,경상북도,300이상500만원 미만,2,4,18,0,20,0,0,80
53368683,20221130,F,20대,인천광역시,무응답,6,17,64,45,20,5,30,0
53368750,20221130,M,40대,울산광역시,300이상500만원 미만,1,2,9,80,20,0,0,0
53368865,20221130,F,30대,경기도,700만원 이상,1,6,17,30,60,0,10,0
53368875,20221130,F,60대,충청남도,300이상500만원 미만,4,4,28,50,10,10,30,0
53368886,20221130,F,50대,서울특별시,700만원 이상,2,10,30,30,50,10,10,0
53368897,20221130,M,50대,인천광역시,300만원 미만,3,3,21,25,25,25,25,0
53368966,20221130,F,50대,경기도,700만원 이상,3,2,19,10,40,0,50,0
53368985,20221130,F,50대,경상남도,300만원 미만,3,3,21,30,30,20,20,0
53369005,20221130,F,50대,인천광역시,300만원 미만,3,8,31,30,0,20,50,0
53369116,20221130,M,50대,대전광역시,300만원 미만,3,5,25,20,0,0,80,0
53369220,20221130,F,30대,인천광역시,500이상700만원 미만,2,2,14,80,0,20,0,0
53369244,20221130,M,60대,경기도,300이상500만원 미만,5,2,29,80,0,0,20,0
53369292,20221130,F,30대,경기도,700만원 이상,2,8,26,30,50,10,10,0
53369306,20221130,M,30대,경기도,300이상500만원 미만,2,6,22,50,10,0,40,0
53369319,20221130,F,50대,서울특별시,700만원 이상,2,5,20,30,10,10,50,0
53369425,20221130,M,20대,충청남도,300만원 미만,2,3,16,70,0,0,30,0
53369656,20221130,F,20대,경기도,500이상700만원 미만,3,5,25,44,5,1,50,0
53369858,20221130,F,60대,부산광역시,300만원 미만,3,5,25,40,30,0,30,0
53369913,20221130,F,30대,울산광역시,300만원 미만,2,4,18,50,0,0,50,0
53370348,20221130,M,30대,서울특별시,500이상700만원 미만,3,10,35,20,20,30,30,0
53370609,20221130,F,60대,경기도,300이상500만원 미만,3,15,45,20,10,10,10,50
53370666,20221130,M,20대,경기도,300만원 미만,2,10,30,30,50,0,10,10
53370791,20221130,F,40대,경기도,700만원 이상,3,2,19,30,30,20,20,0
53370921,20221130,F,60대,경기도,300만원 미만,2,3,16,0,10,0,30,60
53370949,20221130,F,20대,인천광역시,300만원 미만,2,4,18,10,10,40,40,0
53371115,20221130,M,40대,충청북도,300이상500만원 미만,3,5,25,30,0,0,70,0
53371152,20221130,F,40대,대구광역시,700만원 이상,1,1,7,50,0,0,50,0
53371309,20221130,M,50대,경기도,500이상700만원 미만,2,6,22,50,0,0,50,0
53371419,20221130,F,20대,대구광역시,300만원 미만,1,3,11,60,10,0,30,0
53371491,20221130,M,40대,대전광역시,300이상500만원 미만,3,5,25,30,30,15,25,0
53371637,20221130,M,50대,울산광역시,300이상500만원 미만,2,1,12,50,30,0,20,0
53371914,20221130,F,60대,광주광역시,700만원 이상,6,8,46,10,40,40,10,0
53372046,20221130,M,40대,경기도,700만원 이상,2,5,20,25,10,15,50,0
53372236,20221130,F,20대,대전광역시,700만원 이상,0,0,0,80,5,5,10,0
53372483,20221130,F,30대,충청북도,500이상700만원 미만,5,5,35,100,0,0,0,0
53372784,20221130,M,20대,전라북도,300이상500만원 미만,2,4,18,10,50,20,20,0
53372985,20221130,M,30대,경상남도,300이상500만원 미만,4,8,36,0,40,40,20,0
53373095,20221130,M,40대,대구광역시,500이상700만원 미만,1,2,9,50,30,0,20,0
53374046,20221130,M,40대,충청북도,300이상500만원 미만,2,4,18,60,10,25,5,0
53374479,20221130,M,20대,대전광역시,700만원 이상,5,8,41,80,0,0,20,0
53374668,20221130,M,50대,서울특별시,700만원 이상,2,10,30,20,30,30,20,0
53375063,20221130,M,60대,부산광역시,300만원 미만,12,12,84,10,70,10,10,0
53375097,20221130,M,20대,충청북도,300만원 미만,5,10,45,100,0,0,0,0
53375138,20221130,M,20대,충청북도,무응답,5,8,41,80,0,20,0,0
53375372,20221130,M,50대,인천광역시,300이상500만원 미만,2,5,20,40,10,10,40,0
53375403,20221130,M,20대,부산광역시,무응답,1,5,15,70,10,0,20,0
53375654,20221130,M,40대,서울특별시,700만원 이상,2,3,16,70,10,5,5,10
53375798,20221130,M,50대,광주광역시,500이상700만원 미만,2,5,20,50,20,20,10,0
53375902,20221130,F,50대,경기도,300만원 미만,2,3,16,60,10,10,20,0
53376375,20221130,F,40대,대구광역시,500이상700만원 미만,2,2,14,0,0,50,50,0
53376505,20221130,F,60대,경상남도,300만원 미만,2,1,12,40,20,20,20,0
53376630,20221130,F,60대,경기도,300이상500만원 미만,1,8,21,50,30,0,20,0
53376697,20221130,F,20대,대전광역시,300만원 미만,3,3,21,90,0,0,10,0
53376719,20221130,M,30대,울산광역시,300이상500만원 미만,2,2,14,15,5,80,0,0
53376796,20221130,M,50대,서울특별시,300이상500만원 미만,2,8,26,0,0,50,50,0
53377215,20221130,M,20대,인천광역시,500이상700만원 미만,2,6,22,50,20,0,30,0
53377437,20221130,F,30대,울산광역시,300이상500만원 미만,3,3,21,10,20,20,20,30
