RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53324602,20221102,M,60대,서울특별시,700만원 이상,3,6,27,30,10,20,40,0
53324741,20221102,F,20대,서울특별시,300이상500만원 미만,3,6,27,30,30,10,30,0
53325038,20221102,F,50대,서울특별시,300만원 미만,3,3,21,50,40,0,0,10
53325069,20221102,M,50대,서울특별시,300만원 미만,1,3,11,50,10,10,30,0
53325178,20221102,M,20대,서울특별시,300만원 미만,2,6,22,30,0,0,70,0
53325277,20221102,F,50대,서울특별시,300이상500만원 미만,2,10,30,30,10,20,40,0
53325309,20221102,F,40대,서울특별시,300이상500만원 미만,1,1,7,90,10,0,0,0
53325382,20221102,M,60대,서울특별시,500이상700만원 미만,2,8,26,30,50,10,10,0
53325410,20221102,F,30대,광주광역시,500이상700만원 미만,1,0,5,30,30,10,30,0
53325431,20221102,F,40대,강원도,700만원 이상,5,10,45,40,10,40,10,0
53325467,20221102,F,40대,경상남도,500이상700만원 미만,3,8,31,80,15,0,5,0
53325630,20221102,F,40대,경기도,300만원 미만,3,3,21,40,60,0,0,0
53325670,20221102,F,40대,경상북도,300만원 미만,3,3,21,10,0,10,20,60
53325797,20221102,M,50대,울산광역시,500이상700만원 미만,2,2,14,20,20,20,40,0
53325805,20221102,M,60대,경상북도,300이상500만원 미만,4,16,52,50,10,10,30,0
53325835,20221102,M,60대,서울특별시,300이상500만원 미만,3,8,31,50,20,0,30,0
53326024,20221102,F,20대,경기도,300만원 미만,0,9,18,70,30,0,0,0
53326290,20221102,F,50대,경기도,300이상500만원 미만,5,15,55,50,20,20,10,0
53326336,20221102,F,40대,충청남도,500이상700만원 미만,2,10,30,10,70,0,20,0
53326557,20221102,F,50대,충청남도,300이상500만원 미만,2,4,18,70,0,30,0,0
53326674,20221102,M,50대,대구광역시,300만원 미만,5,0,25,100,0,0,0,0
53326937,20221102,F,50대,울산광역시,500이상700만원 미만,4,8,36,10,30,10,50,0
53327137,20221102,F,60대,경기도,300이상500만원 미만,5,5,35,30,20,20,20,10
53327206,20221102,M,40대,인천광역시,700만원 이상,8,8,56,40,0,30,30,0
53327364,20221102,M,40대,부산광역시,300이상500만원 미만,2,10,30,60,5,15,20,0
53327370,20221102,M,50대,부산광역시,300만원 미만,1,3,11,50,30,0,20,0
53327481,20221102,M,20대,전라남도,500이상700만원 미만,3,10,35,90,10,0,0,0
53327531,20221102,M,50대,충청남도,700만원 이상,2,4,18,50,30,10,10,0
53327582,20221102,M,60대,대전광역시,300이상500만원 미만,5,6,37,0,50,20,30,0
53327629,20221102,F,60대,충청남도,무응답,3,4,23,50,0,0,50,0
53327932,20221102,M,30대,서울특별시,300이상500만원 미만,2,8,26,50,30,20,0,0
53327988,20221102,F,40대,경기도,300만원 미만,3,5,25,50,0,20,30,0
53328041,20221102,F,50대,경기도,500이상700만원 미만,10,10,70,40,10,20,30,0
53328204,20221102,F,20대,충청남도,300만원 미만,3,7,29,20,30,20,30,0
53328246,20221102,M,40대,경상북도,300이상500만원 미만,0,12,24,3,0,5,1,91
53328592,20221102,F,30대,울산광역시,700만원 이상,8,12,64,0,50,20,30,0
53328630,20221102,M,40대,경상남도,300만원 미만,4,8,36,100,0,0,0,0
53328654,20221102,M,40대,대전광역시,700만원 이상,3,8,31,20,10,50,20,0
53328690,20221102,M,30대,경기도,500이상700만원 미만,3,10,35,50,10,10,30,0
53328765,20221102,M,50대,충청북도,300만원 미만,2,8,26,20,40,40,0,0
53328795,20221102,F,30대,경기도,300만원 미만,0,0,0,100,0,0,0,0
53328847,20221102,F,30대,경기도,300만원 미만,4,12,44,40,0,20,40,0
53328925,20221102,M,60대,대전광역시,300이상500만원 미만,1,3,11,20,0,20,60,0
53328989,20221102,F,20대,서울특별시,300만원 미만,5,10,45,10,20,10,10,50
53329068,20221102,F,60대,충청남도,300이상500만원 미만,3,4,23,30,15,5,50,0
53329078,20221102,F,40대,부산광역시,300만원 미만,2,8,26,20,30,10,40,0
53329086,20221102,M,50대,경기도,500이상700만원 미만,2,4,18,30,25,0,45,0
53329169,20221102,F,30대,강원도,700만원 이상,2,3,16,0,40,40,20,0
53329290,20221102,M,20대,부산광역시,300만원 미만,2,10,30,30,50,0,20,0
53329461,20221102,F,30대,경기도,500이상700만원 미만,1,3,11,90,0,0,10,0
53329482,20221102,F,20대,부산광역시,500이상700만원 미만,4,5,30,10,40,0,50,0
53329583,20221102,M,50대,경기도,300이상500만원 미만,2,8,26,40,20,10,30,0
53329595,20221102,F,50대,대구광역시,300이상500만원 미만,1,7,19,5,80,5,10,0
53329641,20221102,F,20대,전라남도,500이상700만원 미만,3,8,31,70,20,10,0,0
53329657,20221102,M,60대,광주광역시,300이상500만원 미만,3,1,17,0,80,0,20,0
53329669,20221102,F,30대,충청북도,700만원 이상,4,8,36,50,10,10,30,0
53329925,20221102,F,30대,충청북도,300이상500만원 미만,3,5,25,50,10,10,30,0
53329964,20221102,F,60대,대전광역시,300이상500만원 미만,5,8,41,30,50,0,20,0
53330322,20221102,M,40대,부산광역시,700만원 이상,0,2,4,70,10,10,10,0
53330399,20221102,M,50대,대전광역시,300만원 미만,4,12,44,50,10,35,5,0
53330444,20221102,F,50대,인천광역시,500이상700만원 미만,4,6,32,20,0,80,0,0
53330633,20221102,F,40대,경상남도,500이상700만원 미만,15,8,91,10,10,50,30,0
53330719,20221102,M,40대,제주특별자치도,300이상500만원 미만,3,7,29,50,20,0,30,0
53330736,20221102,F,30대,전라북도,700만원 이상,1,1,7,70,10,10,10,0
53330933,20221102,F,40대,경기도,300이상500만원 미만,3,5,25,30,50,10,10,0
53331121,20221102,F,40대,인천광역시,300이상500만원 미만,2,2,14,10,50,10,30,0
53331154,20221102,F,20대,전라남도,무응답,3,4,23,10,20,50,20,0
53331381,20221102,F,20대,대전광역시,무응답,2,10,30,80,0,20,0,0
53331527,20221102,F,50대,대전광역시,700만원 이상,2,2,14,30,30,10,30,0
53331536,20221102,M,60대,충청남도,300만원 미만,1,0,5,30,20,10,40,0
53331545,20221102,F,20대,서울특별시,300만원 미만,3,10,35,30,10,30,30,0
53331675,20221102,M,40대,세종특별자치시,700만원 이상,3,4,23,20,50,0,30,0
53331795,20221102,M,20대,전라북도,700만원 이상,2,3,16,30,20,10,40,0
53332002,20221102,M,20대,경기도,300이상500만원 미만,2,4,18,40,30,30,0,0
53332300,20221102,F,20대,서울특별시,300만원 미만,2,6,22,30,10,5,55,0
53332301,20221102,F,30대,세종특별자치시,300이상500만원 미만,3,4,23,10,30,20,40,0
53332445,20221102,F,50대,전라북도,300이상500만원 미만,2,8,26,0,50,0,50,0
53332527,20221102,F,20대,서울특별시,무응답,2,3,16,50,10,10,30,0
53332582,20221102,M,60대,부산광역시,300만원 미만,2,2,14,20,30,30,20,0
53332782,20221102,F,60대,충청남도,500이상700만원 미만,4,3,26,30,20,10,10,30
53332854,20221102,F,20대,인천광역시,700만원 이상,2,6,22,20,30,10,40,0
53332862,20221102,F,30대,경기도,500이상700만원 미만,3,5,25,90,10,0,0,0
53332970,20221102,M,30대,부산광역시,300이상500만원 미만,6,8,46,60,10,10,20,0
53332996,20221102,F,40대,경기도,300만원 미만,5,8,41,40,30,20,10,0
53333040,20221102,M,30대,인천광역시,300이상500만원 미만,2,3,16,60,0,0,40,0
53333074,20221102,F,20대,경상북도,300만원 미만,9,12,69,85,10,5,0,0
53333715,20221102,M,40대,경상북도,300만원 미만,5,15,55,40,20,30,10,0
53333757,20221102,F,40대,서울특별시,300이상500만원 미만,4,12,44,40,10,10,40,0
53334066,20221102,M,40대,경상북도,300만원 미만,5,5,35,40,0,40,0,20
53334110,20221102,M,20대,강원도,300이상500만원 미만,4,8,36,90,0,0,10,0
53334233,20221102,F,30대,충청북도,700만원 이상,1,10,25,10,10,10,35,35
53334271,20221102,M,50대,서울특별시,300만원 미만,3,6,27,10,20,60,10,0
53334763,20221102,F,30대,충청북도,무응답,3,4,23,25,25,25,25,0
53334903,20221102,M,40대,대구광역시,300이상500만원 미만,2,5,20,50,50,0,0,0
53335112,20221102,M,60대,경기도,300만원 미만,2,3,16,50,20,20,10,0
53335115,20221102,F,40대,전라북도,300이상500만원 미만,1,3,11,10,30,10,50,0
53335223,20221102,M,40대,부산광역시,300이상500만원 미만,1,3,11,80,0,0,20,0
53335617,20221102,M,30대,서울특별시,300이상500만원 미만,3,8,31,50,30,10,10,0
53335791,20221102,F,50대,서울특별시,300이상500만원 미만,4,10,40,70,0,0,0,30
53335939,20221102,M,30대,광주광역시,300이상500만원 미만,1,4,13,60,0,0,40,0
53335957,20221102,F,20대,부산광역시,500이상700만원 미만,5,10,45,55,0,0,45,0
53336040,20221102,F,30대,광주광역시,300이상500만원 미만,3,10,35,50,0,30,20,0
53336173,20221102,M,60대,인천광역시,300만원 미만,5,4,33,30,10,10,50,0
53336299,20221102,M,50대,경상남도,700만원 이상,2,6,22,15,15,20,50,0
53336386,20221102,F,50대,인천광역시,700만원 이상,3,7,29,60,10,10,20,0
53336479,20221102,F,40대,부산광역시,300만원 미만,3,6,27,30,20,0,0,50
53336536,20221102,F,20대,대구광역시,300만원 미만,7,14,63,90,0,10,0,0
53336814,20221102,F,60대,경상남도,300만원 미만,2,5,20,20,10,5,40,25
53336823,20221102,M,50대,경기도,700만원 이상,5,12,49,30,50,20,0,0
53336837,20221102,F,30대,서울특별시,500이상700만원 미만,2,5,20,80,5,5,10,0
53336853,20221102,M,60대,광주광역시,500이상700만원 미만,1,10,25,0,0,5,95,0
53336912,20221102,F,50대,충청북도,500이상700만원 미만,2,3,16,50,10,30,10,0
53336969,20221102,F,60대,광주광역시,300이상500만원 미만,3,3,21,10,50,20,20,0
53337027,20221102,M,60대,서울특별시,700만원 이상,2,4,18,30,40,20,10,0
53337093,20221102,M,30대,경기도,300이상500만원 미만,4,8,36,0,20,50,30,0
53337203,20221102,M,60대,경기도,300이상500만원 미만,8,2,44,60,10,20,10,0
53337226,20221102,M,60대,인천광역시,700만원 이상,3,5,25,30,40,20,10,0
53337340,20221102,M,50대,세종특별자치시,700만원 이상,1,5,15,30,20,50,0,0
53337441,20221102,F,30대,전라북도,300이상500만원 미만,3,8,31,40,0,10,50,0
53337489,20221102,M,60대,인천광역시,500이상700만원 미만,1,4,13,50,20,30,0,0
53337622,20221102,M,40대,대구광역시,300만원 미만,5,8,41,50,10,10,30,0
53337632,20221102,M,60대,대전광역시,700만원 이상,4,6,32,30,50,0,20,0
53337681,20221102,F,60대,광주광역시,300이상500만원 미만,1,0,5,50,50,0,0,0
53337886,20221102,F,40대,충청남도,300만원 미만,2,2,14,100,0,0,0,0
53338157,20221102,M,40대,서울특별시,300만원 미만,4,10,40,20,20,20,40,0
53338234,20221102,M,30대,경상남도,300이상500만원 미만,0,4,8,50,0,50,0,0
53338310,20221102,M,50대,인천광역시,700만원 이상,5,10,45,40,10,10,40,0
53338313,20221102,M,20대,대구광역시,무응답,5,7,39,50,0,30,20,0
53338608,20221102,M,20대,경상남도,500이상700만원 미만,4,10,40,15,45,5,35,0
53338725,20221102,M,30대,경기도,300이상500만원 미만,1,4,13,20,20,0,60,0
53338734,20221102,M,30대,경기도,700만원 이상,12,15,90,60,10,10,20,0
53338740,20221102,F,40대,전라북도,300이상500만원 미만,3,0,15,50,0,50,0,0
53338991,20221102,F,20대,경상남도,500이상700만원 미만,3,12,39,30,5,5,60,0
53339100,20221102,F,30대,광주광역시,300이상500만원 미만,2,1,12,30,10,10,50,0
53339170,20221102,M,20대,서울특별시,무응답,3,10,35,45,5,5,45,0
53339223,20221102,F,40대,부산광역시,300만원 미만,2,3,16,30,0,20,50,0
53339277,20221102,F,60대,경기도,300만원 미만,2,3,16,30,20,0,50,0
53339481,20221102,M,50대,부산광역시,700만원 이상,4,10,40,10,80,0,10,0
53339543,20221102,F,60대,경기도,500이상700만원 미만,2,3,16,30,10,10,50,0
53339552,20221102,M,60대,경기도,300이상500만원 미만,1,7,19,55,10,10,20,5
53339584,20221102,F,30대,서울특별시,300이상500만원 미만,1,8,21,45,5,5,45,0
53339595,20221102,M,50대,서울특별시,500이상700만원 미만,2,10,30,25,25,25,25,0
53339632,20221102,M,20대,충청남도,300만원 미만,6,10,50,70,20,0,10,0
53339723,20221102,F,30대,경기도,300이상500만원 미만,2,5,20,60,5,30,5,0
53339895,20221102,F,40대,경상남도,500이상700만원 미만,1,8,21,80,0,0,20,0
53339983,20221102,M,30대,서울특별시,500이상700만원 미만,1,5,15,80,10,0,10,0
53339988,20221102,M,60대,경상북도,300만원 미만,2,2,14,50,30,0,20,0
53340226,20221102,M,60대,강원도,300만원 미만,2,4,18,20,30,20,30,0
53340349,20221102,F,50대,인천광역시,700만원 이상,4,3,26,60,30,0,10,0
53340634,20221102,M,60대,대전광역시,500이상700만원 미만,2,4,18,20,30,30,20,0
53341067,20221102,M,30대,경상남도,500이상700만원 미만,3,2,19,30,10,30,30,0
53341163,20221102,F,50대,인천광역시,700만원 이상,2,8,26,80,0,0,20,0
53341176,20221102,M,40대,서울특별시,300이상500만원 미만,2,8,26,80,10,5,5,0
53341228,20221102,M,20대,인천광역시,300만원 미만,12,12,84,80,0,0,20,0
53341303,20221102,M,30대,충청북도,300이상500만원 미만,2,3,16,80,20,0,0,0
53341315,20221102,F,40대,대전광역시,300이상500만원 미만,4,6,32,50,50,0,0,0
53341410,20221102,F,40대,광주광역시,500이상700만원 미만,3,2,19,50,20,20,10,0
53341437,20221102,M,60대,서울특별시,500이상700만원 미만,1,3,11,10,50,20,20,0
53341472,20221102,F,20대,인천광역시,300이상500만원 미만,4,8,36,80,5,10,5,0
53341525,20221102,M,40대,인천광역시,300이상500만원 미만,1,2,9,60,20,10,10,0
53341546,20221102,M,40대,인천광역시,300이상500만원 미만,2,10,30,60,5,10,25,0
53341556,20221102,F,60대,경기도,500이상700만원 미만,3,6,27,10,50,10,30,0
53341666,20221102,F,50대,대구광역시,무응답,4,8,36,40,0,0,60,0
53341681,20221102,F,20대,부산광역시,무응답,3,10,35,40,0,60,0,0
53341803,20221102,M,50대,대구광역시,700만원 이상,3,5,25,30,20,20,30,0
53341828,20221102,M,40대,부산광역시,500이상700만원 미만,4,8,36,30,40,10,20,0
53341949,20221102,M,20대,서울특별시,300만원 미만,2,6,22,5,5,40,50,0
53342267,20221102,F,60대,전라남도,300만원 미만,1,6,17,20,20,20,30,10
53342459,20221102,M,30대,서울특별시,700만원 이상,2,2,14,50,50,0,0,0
53342717,20221102,M,50대,인천광역시,300만원 미만,3,10,35,50,20,10,20,0
53342793,20221102,F,60대,서울특별시,300만원 미만,3,5,25,20,20,40,20,0
53342892,20221102,F,40대,대구광역시,300이상500만원 미만,3,10,35,50,20,20,10,0
53342966,20221102,F,50대,경기도,500이상700만원 미만,4,10,40,30,10,10,50,0
53343013,20221102,F,40대,충청북도,500이상700만원 미만,3,1,17,25,5,5,5,60
53343036,20221102,F,40대,대전광역시,300만원 미만,3,5,25,50,0,0,50,0
53343054,20221102,F,20대,경상남도,500이상700만원 미만,3,7,29,60,15,5,20,0
53343066,20221102,M,40대,경기도,500이상700만원 미만,2,3,16,30,30,10,30,0
53343242,20221102,M,20대,충청북도,300만원 미만,1,5,15,30,20,0,50,0
53343278,20221102,F,40대,경기도,500이상700만원 미만,1,2,9,50,50,0,0,0
53343375,20221102,M,20대,경기도,300이상500만원 미만,1,5,15,50,30,10,10,0
53343447,20221102,F,30대,전라북도,700만원 이상,2,6,22,20,10,20,50,0
53343475,20221102,M,30대,경상북도,무응답,1,3,11,100,0,0,0,0
53343492,20221102,F,20대,인천광역시,300만원 미만,3,5,25,10,70,0,20,0
53343658,20221102,F,60대,경상북도,300만원 미만,2,12,34,20,0,30,50,0
53343766,20221102,F,30대,경기도,300만원 미만,4,8,36,10,5,5,80,0
53343866,20221102,M,40대,전라북도,300이상500만원 미만,2,5,20,20,20,0,60,0
53343883,20221102,M,50대,전라북도,700만원 이상,1,4,13,40,20,0,40,0
53343925,20221102,M,30대,대구광역시,300이상500만원 미만,1,4,13,20,20,20,40,0
53343944,20221102,M,60대,경상북도,300만원 미만,4,4,28,50,0,0,50,0
53344333,20221102,F,20대,부산광역시,300이상500만원 미만,2,9,28,80,0,0,20,0
53344518,20221102,M,50대,부산광역시,300만원 미만,3,3,21,50,30,10,10,0
53344584,20221102,M,30대,울산광역시,300이상500만원 미만,1,5,15,20,50,0,30,0
53344808,20221102,M,50대,서울특별시,700만원 이상,3,5,25,10,70,10,10,0
53344871,20221102,F,20대,충청남도,무응답,5,12,49,100,0,0,0,0
53344902,20221102,M,40대,부산광역시,500이상700만원 미만,4,8,36,20,20,10,50,0
53344920,20221102,F,50대,대전광역시,700만원 이상,5,10,45,50,30,0,0,20
53345057,20221102,M,60대,강원도,700만원 이상,2,6,22,20,50,0,30,0
53345162,20221102,F,30대,경상남도,300만원 미만,16,16,112,50,10,10,30,0
53345211,20221102,F,40대,충청남도,300이상500만원 미만,4,11,42,100,0,0,0,0
53345355,20221102,M,50대,경상북도,300이상500만원 미만,1,10,25,20,15,15,50,0
53345404,20221102,F,50대,전라북도,300이상500만원 미만,2,4,18,30,10,10,20,30
53345546,20221102,F,30대,충청남도,무응답,12,12,84,100,0,0,0,0
53345638,20221102,F,50대,경기도,500이상700만원 미만,4,10,40,80,10,0,10,0
53345641,20221102,F,20대,경기도,무응답,2,10,30,0,0,0,100,0
53345764,20221102,M,30대,인천광역시,500이상700만원 미만,1,5,15,10,0,0,90,0
53345973,20221102,M,20대,부산광역시,무응답,3,8,31,30,30,5,35,0
53346012,20221102,M,50대,대구광역시,300만원 미만,2,5,20,80,20,0,0,0
53346104,20221102,M,40대,경상남도,300만원 미만,1,1,7,40,0,0,20,40
53346156,20221102,F,30대,경기도,300만원 미만,5,5,35,50,10,20,20,0
53346278,20221102,M,30대,부산광역시,300이상500만원 미만,2,5,20,60,25,10,5,0
53346448,20221102,F,50대,경기도,300만원 미만,2,4,18,20,50,10,20,0
53346549,20221102,F,50대,대구광역시,300만원 미만,1,4,13,30,40,20,10,0
53346609,20221102,F,50대,경기도,300이상500만원 미만,3,2,19,10,30,20,40,0
53346710,20221102,F,60대,강원도,500이상700만원 미만,2,8,26,60,0,0,20,20
53346834,20221102,F,50대,부산광역시,300만원 미만,4,2,24,0,30,20,0,50
53346923,20221102,F,20대,경기도,무응답,8,8,56,70,10,10,10,0
53346936,20221102,F,60대,부산광역시,300만원 미만,7,3,41,40,10,20,30,0
53346948,20221102,F,60대,인천광역시,300이상500만원 미만,2,12,34,80,0,0,20,0
53347007,20221102,F,40대,대구광역시,300만원 미만,12,12,84,50,0,0,0,50
53347463,20221102,F,30대,부산광역시,300만원 미만,3,10,35,30,30,0,40,0
53347477,20221102,F,30대,대구광역시,500이상700만원 미만,2,6,22,40,30,0,30,0
53347688,20221102,M,30대,경기도,700만원 이상,8,10,60,100,0,0,0,0
53347829,20221102,F,50대,부산광역시,700만원 이상,2,5,20,50,50,0,0,0
53347897,20221102,F,30대,서울특별시,500이상700만원 미만,4,8,36,5,60,10,25,0
53347937,20221102,F,60대,경기도,300이상500만원 미만,6,4,38,10,30,20,40,0
53348146,20221102,F,30대,울산광역시,500이상700만원 미만,3,2,19,20,30,30,20,0
53348243,20221102,F,60대,서울특별시,300이상500만원 미만,6,7,44,10,30,30,30,0
53348328,20221102,M,50대,인천광역시,700만원 이상,2,5,20,10,10,20,30,30
53348366,20221102,F,60대,서울특별시,300만원 미만,5,3,31,45,10,10,35,0
53348514,20221102,M,30대,부산광역시,300만원 미만,1,3,11,90,0,0,10,0
53348536,20221102,M,50대,경상북도,300만원 미만,2,10,30,50,0,0,50,0
53348582,20221102,F,50대,부산광역시,500이상700만원 미만,1,6,17,40,10,10,30,10
53348632,20221102,F,40대,서울특별시,300이상500만원 미만,1,2,9,0,50,0,0,50
53348692,20221102,F,30대,전라남도,300만원 미만,2,5,20,50,0,0,50,0
53348776,20221102,M,60대,경기도,300이상500만원 미만,12,9,78,15,25,15,45,0
53348783,20221102,F,60대,인천광역시,300만원 미만,6,6,42,0,0,30,70,0
53348807,20221102,F,20대,경상남도,300만원 미만,5,10,45,60,0,0,40,0
53348946,20221102,M,50대,경상남도,300이상500만원 미만,2,8,26,50,20,10,20,0
53349064,20221102,F,30대,서울특별시,500이상700만원 미만,5,12,49,100,0,0,0,0
53349319,20221102,M,20대,경기도,700만원 이상,2,8,26,10,10,30,50,0
53349404,20221102,M,50대,광주광역시,300이상500만원 미만,1,2,9,30,10,10,50,0
53349552,20221102,M,50대,경기도,700만원 이상,5,15,55,60,10,10,20,0
53349749,20221102,F,60대,경상남도,300이상500만원 미만,4,8,36,80,10,10,0,0
53349786,20221102,M,50대,서울특별시,700만원 이상,2,8,26,100,0,0,0,0
53349940,20221102,F,40대,부산광역시,300만원 미만,3,6,27,40,20,10,30,0
53350089,20221102,F,60대,경상남도,300만원 미만,2,4,18,40,10,20,20,10
53350264,20221102,F,20대,전라북도,700만원 이상,2,5,20,50,30,10,10,0
53350338,20221102,F,50대,경기도,700만원 이상,1,2,9,30,30,20,20,0
53350397,20221102,F,50대,서울특별시,500이상700만원 미만,7,7,49,30,30,30,10,0
53350439,20221102,M,50대,강원도,500이상700만원 미만,2,4,18,30,50,10,10,0
53350495,20221102,F,50대,경기도,300이상500만원 미만,4,3,26,10,30,10,50,0
53350565,20221102,F,60대,경기도,500이상700만원 미만,2,3,16,20,10,20,20,30
53350592,20221102,F,50대,인천광역시,700만원 이상,3,8,31,70,0,30,0,0
53350731,20221102,F,60대,경기도,500이상700만원 미만,4,0,20,40,40,0,20,0
53350850,20221102,M,50대,서울특별시,700만원 이상,2,3,16,60,40,0,0,0
53351007,20221102,M,60대,경상북도,300이상500만원 미만,2,10,30,20,50,10,20,0
53351107,20221102,M,50대,부산광역시,700만원 이상,3,16,47,10,30,10,50,0
53351173,20221102,M,50대,광주광역시,500이상700만원 미만,1,3,11,30,20,10,40,0
53351416,20221102,M,60대,서울특별시,300이상500만원 미만,4,6,32,0,20,30,50,0
53351500,20221102,M,40대,광주광역시,300이상500만원 미만,3,10,35,40,10,0,50,0
53351554,20221102,F,50대,강원도,300이상500만원 미만,1,4,13,30,30,30,10,0
53351865,20221102,M,60대,전라남도,700만원 이상,4,2,24,30,10,0,20,40
53351988,20221102,F,50대,서울특별시,700만원 이상,2,5,20,40,30,0,30,0
53352402,20221102,M,60대,경기도,500이상700만원 미만,1,2,9,50,0,0,50,0
53352422,20221102,M,20대,대구광역시,300이상500만원 미만,3,5,25,0,50,0,0,50
53352432,20221102,M,50대,경기도,700만원 이상,4,10,40,30,20,20,30,0
53352457,20221102,F,30대,경기도,700만원 이상,1,1,7,10,50,20,20,0
53352485,20221102,M,20대,충청남도,300만원 미만,2,4,18,45,0,5,50,0
53352517,20221102,F,20대,경기도,무응답,2,2,14,95,3,0,2,0
53352523,20221102,M,20대,경기도,300만원 미만,2,4,18,0,0,0,100,0
53352587,20221102,F,50대,인천광역시,300이상500만원 미만,0,2,4,25,0,0,0,75
53352726,20221102,F,30대,광주광역시,500이상700만원 미만,1,3,11,70,0,0,30,0
53352766,20221102,M,20대,서울특별시,300만원 미만,4,3,26,70,20,5,5,0
53352886,20221102,M,50대,경기도,300이상500만원 미만,1,7,19,50,50,0,0,0
53353189,20221102,M,60대,서울특별시,300이상500만원 미만,8,8,56,60,20,0,20,0
53353353,20221102,F,50대,인천광역시,500이상700만원 미만,2,2,14,25,25,25,25,0
53353359,20221102,M,50대,대구광역시,700만원 이상,3,5,25,0,50,50,0,0
53353515,20221102,M,40대,경기도,700만원 이상,4,13,46,75,0,25,0,0
53353697,20221102,F,40대,울산광역시,300이상500만원 미만,2,5,20,80,0,0,20,0
53353742,20221102,M,60대,제주특별자치도,300만원 미만,1,7,19,50,20,10,20,0
53353928,20221102,F,60대,서울특별시,300이상500만원 미만,4,2,24,30,10,30,30,0
53354005,20221102,F,40대,경기도,500이상700만원 미만,1,2,9,20,40,30,10,0
53354010,20221102,M,60대,경상남도,300이상500만원 미만,2,4,18,60,0,0,40,0
53354096,20221102,F,20대,경상남도,300이상500만원 미만,4,1,22,70,0,30,0,0
53354211,20221102,F,30대,경상북도,300만원 미만,1,3,11,70,10,0,20,0
53354228,20221102,M,20대,광주광역시,300만원 미만,2,3,16,40,50,0,10,0
53354247,20221102,F,40대,경기도,700만원 이상,1,3,11,30,20,40,10,0
53354314,20221102,M,20대,경기도,700만원 이상,3,8,31,0,30,30,40,0
53354322,20221102,F,60대,대구광역시,300만원 미만,3,4,23,30,20,20,30,0
53354395,20221102,M,40대,충청남도,500이상700만원 미만,1,4,13,30,20,0,50,0
53354465,20221102,M,30대,충청남도,300만원 미만,3,10,35,50,50,0,0,0
53354502,20221102,M,50대,부산광역시,500이상700만원 미만,3,6,27,60,20,10,5,5
53354654,20221102,M,40대,경기도,300이상500만원 미만,1,4,13,20,10,10,60,0
