RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_CT_EXPNDTR_TNDCY_VALUE,LSR_CT_EXPNDTR_INTEN_VALUE
53353702,20221130,M,60대,대구광역시,500이상700만원 미만,증가한 편이다,증가할 것이다
53353775,20221130,F,40대,경상남도,300이상500만원 미만,증가한 편이다,증가할 것이다
53353801,20221130,F,50대,부산광역시,500이상700만원 미만,증가한 편이다,증가할 것이다
53353831,20221130,M,40대,충청남도,700만원 이상,증가한 편이다,증가할 것이다
53353867,20221130,M,50대,전라북도,700만원 이상,비슷하다,비슷할 것이다
53353868,20221130,M,30대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53353896,20221130,M,60대,인천광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53354235,20221130,M,40대,강원도,300만원 미만,비슷하다,비슷할 것이다
53354432,20221130,M,60대,경기도,300이상500만원 미만,증가한 편이다,비슷할 것이다
53354597,20221130,M,20대,서울특별시,300만원 미만,증가한 편이다,증가할 것이다
53354637,20221130,F,20대,서울특별시,300이상500만원 미만,증가한 편이다,비슷할 것이다
53354692,20221130,F,20대,서울특별시,500이상700만원 미만,증가한 편이다,증가할 것이다
53354698,20221130,F,20대,충청남도,300이상500만원 미만,비슷하다,감소할 것이다
53354760,20221130,F,20대,전라북도,500이상700만원 미만,증가한 편이다,증가할 것이다
53354781,20221130,F,20대,부산광역시,300만원 미만,비슷하다,비슷할 것이다
53354873,20221130,F,60대,전라북도,300만원 미만,증가한 편이다,비슷할 것이다
53354892,20221130,F,40대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53355097,20221130,M,50대,경기도,500이상700만원 미만,증가한 편이다,증가할 것이다
53355152,20221130,M,20대,대구광역시,300만원 미만,감소한 편이다,증가할 것이다
53355164,20221130,M,30대,제주특별자치도,300만원 미만,비슷하다,비슷할 것이다
53355192,20221130,F,20대,인천광역시,700만원 이상,비슷하다,비슷할 것이다
53355251,20221130,M,50대,강원도,300이상500만원 미만,증가한 편이다,증가할 것이다
53355315,20221130,F,60대,경기도,300만원 미만,비슷하다,비슷할 것이다
53355447,20221130,M,50대,전라남도,300이상500만원 미만,비슷하다,비슷할 것이다
53355497,20221130,M,30대,경상북도,300만원 미만,비슷하다,증가할 것이다
53355502,20221130,F,30대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53355511,20221130,M,60대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53355640,20221130,F,50대,제주특별자치도,300이상500만원 미만,증가한 편이다,비슷할 것이다
53355927,20221130,F,40대,경기도,300이상500만원 미만,비슷하다,비슷할 것이다
53356066,20221130,M,60대,서울특별시,700만원 이상,비슷하다,증가할 것이다
53356151,20221130,M,40대,경기도,700만원 이상,비슷하다,비슷할 것이다
53356219,20221130,M,20대,서울특별시,300이상500만원 미만,크게 감소했다,크게 감소할 것이다
53356335,20221130,F,60대,경기도,300이상500만원 미만,감소한 편이다,감소할 것이다
53356522,20221130,F,50대,울산광역시,300이상500만원 미만,비슷하다,비슷할 것이다
53356685,20221130,F,50대,대전광역시,700만원 이상,비슷하다,비슷할 것이다
53356750,20221130,M,40대,대구광역시,700만원 이상,비슷하다,비슷할 것이다
53356927,20221130,M,50대,전라남도,300이상500만원 미만,비슷하다,비슷할 것이다
53356947,20221130,F,50대,대구광역시,300만원 미만,증가한 편이다,증가할 것이다
53356995,20221130,F,60대,경기도,300만원 미만,비슷하다,비슷할 것이다
53357146,20221130,F,60대,서울특별시,500이상700만원 미만,증가한 편이다,증가할 것이다
53357169,20221130,M,20대,전라북도,700만원 이상,증가한 편이다,증가할 것이다
53357265,20221130,M,40대,대전광역시,700만원 이상,비슷하다,비슷할 것이다
53357346,20221130,F,30대,경상북도,300만원 미만,감소한 편이다,감소할 것이다
53357945,20221130,F,50대,부산광역시,300만원 미만,증가한 편이다,증가할 것이다
53358003,20221130,F,50대,서울특별시,300이상500만원 미만,증가한 편이다,크게 증가할 것이다
53358092,20221130,M,30대,경기도,500이상700만원 미만,비슷하다,비슷할 것이다
53358219,20221130,F,20대,강원도,300이상500만원 미만,증가한 편이다,증가할 것이다
53358402,20221130,F,20대,경기도,500이상700만원 미만,감소한 편이다,감소할 것이다
53358522,20221130,F,20대,경상북도,300만원 미만,증가한 편이다,증가할 것이다
53358630,20221130,F,40대,경기도,300만원 미만,증가한 편이다,증가할 것이다
53358658,20221130,M,50대,경상남도,700만원 이상,비슷하다,비슷할 것이다
53358758,20221130,F,40대,경기도,300이상500만원 미만,크게 증가했다,크게 증가할 것이다
53358764,20221130,M,20대,충청북도,300이상500만원 미만,증가한 편이다,증가할 것이다
53358837,20221130,M,20대,인천광역시,700만원 이상,증가한 편이다,비슷할 것이다
53358895,20221130,F,30대,서울특별시,700만원 이상,비슷하다,비슷할 것이다
53359030,20221130,M,30대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53359032,20221130,F,50대,강원도,300만원 미만,감소한 편이다,감소할 것이다
53359040,20221130,F,60대,울산광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53359156,20221130,F,40대,광주광역시,700만원 이상,증가한 편이다,비슷할 것이다
53359190,20221130,F,20대,서울특별시,무응답,비슷하다,비슷할 것이다
53359253,20221130,M,30대,충청북도,300만원 미만,감소한 편이다,비슷할 것이다
53359747,20221130,F,60대,경기도,500이상700만원 미만,비슷하다,비슷할 것이다
53359766,20221130,F,60대,경기도,300만원 미만,비슷하다,증가할 것이다
53359814,20221130,F,60대,대전광역시,300이상500만원 미만,감소한 편이다,증가할 것이다
53359942,20221130,F,60대,경기도,500이상700만원 미만,비슷하다,증가할 것이다
53360207,20221130,M,40대,경기도,500이상700만원 미만,비슷하다,증가할 것이다
53360323,20221130,M,50대,충청북도,300이상500만원 미만,비슷하다,비슷할 것이다
53360545,20221130,M,30대,서울특별시,300이상500만원 미만,비슷하다,비슷할 것이다
53360555,20221130,F,50대,서울특별시,500이상700만원 미만,감소한 편이다,감소할 것이다
53360586,20221130,M,50대,충청북도,300이상500만원 미만,증가한 편이다,증가할 것이다
53360609,20221130,M,40대,경기도,300만원 미만,비슷하다,비슷할 것이다
53360645,20221130,M,50대,경기도,500이상700만원 미만,증가한 편이다,증가할 것이다
53360708,20221130,M,20대,충청북도,300이상500만원 미만,증가한 편이다,증가할 것이다
53360883,20221130,F,40대,경기도,300만원 미만,비슷하다,증가할 것이다
53360975,20221130,F,40대,부산광역시,300만원 미만,감소한 편이다,감소할 것이다
53361061,20221130,M,60대,전라남도,300만원 미만,증가한 편이다,비슷할 것이다
53361091,20221130,M,50대,울산광역시,300만원 미만,감소한 편이다,비슷할 것이다
53361189,20221130,M,30대,대전광역시,300만원 미만,증가한 편이다,증가할 것이다
53361232,20221130,M,60대,경기도,300만원 미만,비슷하다,비슷할 것이다
53361417,20221130,M,20대,부산광역시,300만원 미만,비슷하다,비슷할 것이다
53361712,20221130,M,60대,경상남도,300이상500만원 미만,비슷하다,증가할 것이다
53361870,20221130,F,50대,경기도,700만원 이상,증가한 편이다,증가할 것이다
53361998,20221130,M,30대,경기도,300이상500만원 미만,증가한 편이다,크게 증가할 것이다
53362153,20221130,F,40대,충청남도,300이상500만원 미만,비슷하다,증가할 것이다
53362240,20221130,M,20대,대구광역시,무응답,비슷하다,비슷할 것이다
53362428,20221130,F,50대,경기도,500이상700만원 미만,증가한 편이다,증가할 것이다
53362600,20221130,M,50대,인천광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53362654,20221130,F,50대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53362703,20221130,M,50대,경기도,700만원 이상,증가한 편이다,증가할 것이다
53362831,20221130,F,40대,경상북도,500이상700만원 미만,비슷하다,비슷할 것이다
53363225,20221130,M,40대,경상북도,300이상500만원 미만,비슷하다,비슷할 것이다
53363295,20221130,M,20대,광주광역시,500이상700만원 미만,감소한 편이다,감소할 것이다
53363343,20221130,M,40대,제주특별자치도,300이상500만원 미만,비슷하다,증가할 것이다
53363428,20221130,M,20대,인천광역시,300만원 미만,증가한 편이다,감소할 것이다
53363445,20221130,M,50대,경상남도,300이상500만원 미만,비슷하다,증가할 것이다
53363521,20221130,F,40대,서울특별시,500이상700만원 미만,증가한 편이다,증가할 것이다
53363608,20221130,M,60대,서울특별시,300이상500만원 미만,비슷하다,증가할 것이다
53363628,20221130,F,40대,경상남도,300이상500만원 미만,증가한 편이다,증가할 것이다
53363701,20221130,F,60대,경상남도,300만원 미만,증가한 편이다,증가할 것이다
53363750,20221130,M,40대,경기도,700만원 이상,비슷하다,증가할 것이다
53363910,20221130,F,40대,경기도,700만원 이상,증가한 편이다,증가할 것이다
53364015,20221130,M,30대,광주광역시,300만원 미만,증가한 편이다,증가할 것이다
53364228,20221130,F,60대,광주광역시,300만원 미만,비슷하다,비슷할 것이다
53364291,20221130,M,50대,경기도,500이상700만원 미만,비슷하다,비슷할 것이다
53364326,20221130,M,60대,경상북도,300이상500만원 미만,크게 증가했다,증가할 것이다
53364779,20221130,F,30대,경기도,300만원 미만,비슷하다,비슷할 것이다
53364937,20221130,F,40대,대전광역시,300이상500만원 미만,비슷하다,비슷할 것이다
53365093,20221130,F,40대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53365137,20221130,F,50대,경기도,300이상500만원 미만,비슷하다,증가할 것이다
53365147,20221130,M,60대,경기도,500이상700만원 미만,비슷하다,비슷할 것이다
53365373,20221130,F,50대,부산광역시,300만원 미만,증가한 편이다,증가할 것이다
53365493,20221130,F,40대,부산광역시,300이상500만원 미만,증가한 편이다,증가할 것이다
53365644,20221130,F,20대,대구광역시,500이상700만원 미만,증가한 편이다,비슷할 것이다
53365734,20221130,F,60대,광주광역시,700만원 이상,비슷하다,비슷할 것이다
53365770,20221130,M,60대,부산광역시,300만원 미만,비슷하다,비슷할 것이다
53365786,20221130,F,50대,전라북도,300이상500만원 미만,비슷하다,증가할 것이다
53365853,20221130,F,50대,부산광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53366027,20221130,F,40대,경상북도,500이상700만원 미만,비슷하다,비슷할 것이다
53366095,20221130,M,30대,부산광역시,300이상500만원 미만,증가한 편이다,증가할 것이다
53366188,20221130,F,20대,대구광역시,무응답,증가한 편이다,증가할 것이다
53366190,20221130,M,60대,경기도,700만원 이상,증가한 편이다,증가할 것이다
53366303,20221130,F,30대,경기도,500이상700만원 미만,감소한 편이다,비슷할 것이다
53366356,20221130,M,40대,대전광역시,300만원 미만,비슷하다,비슷할 것이다
53366400,20221130,F,60대,강원도,300만원 미만,비슷하다,비슷할 것이다
53366447,20221130,M,30대,전라북도,300이상500만원 미만,감소한 편이다,크게 감소할 것이다
53366575,20221130,M,40대,경상남도,700만원 이상,증가한 편이다,증가할 것이다
53366612,20221130,F,40대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53366731,20221130,F,30대,경기도,500이상700만원 미만,증가한 편이다,증가할 것이다
53366756,20221130,M,40대,충청남도,300만원 미만,비슷하다,비슷할 것이다
53366757,20221130,M,60대,서울특별시,300이상500만원 미만,감소한 편이다,증가할 것이다
53366767,20221130,M,60대,충청북도,300이상500만원 미만,증가한 편이다,증가할 것이다
53366775,20221130,F,50대,경상북도,300이상500만원 미만,감소한 편이다,감소할 것이다
53366971,20221130,F,50대,광주광역시,700만원 이상,감소한 편이다,증가할 것이다
53367201,20221130,M,50대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53367269,20221130,F,30대,부산광역시,300이상500만원 미만,감소한 편이다,비슷할 것이다
53367320,20221130,M,40대,울산광역시,300이상500만원 미만,감소한 편이다,비슷할 것이다
53367576,20221130,M,60대,전라남도,300만원 미만,감소한 편이다,감소할 것이다
53367603,20221130,F,40대,광주광역시,500이상700만원 미만,감소한 편이다,비슷할 것이다
53367703,20221130,F,60대,충청남도,300이상500만원 미만,크게 증가했다,증가할 것이다
53368027,20221130,M,60대,인천광역시,300이상500만원 미만,비슷하다,증가할 것이다
53368124,20221130,M,50대,부산광역시,300만원 미만,비슷하다,비슷할 것이다
53368483,20221130,F,40대,충청남도,300이상500만원 미만,증가한 편이다,증가할 것이다
53368627,20221130,M,60대,경상북도,300이상500만원 미만,비슷하다,비슷할 것이다
53368683,20221130,F,20대,인천광역시,무응답,감소한 편이다,증가할 것이다
53368750,20221130,M,40대,울산광역시,300이상500만원 미만,비슷하다,비슷할 것이다
53368865,20221130,F,30대,경기도,700만원 이상,증가한 편이다,증가할 것이다
53368875,20221130,F,60대,충청남도,300이상500만원 미만,증가한 편이다,증가할 것이다
53368886,20221130,F,50대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53368897,20221130,M,50대,인천광역시,300만원 미만,증가한 편이다,증가할 것이다
53368966,20221130,F,50대,경기도,700만원 이상,증가한 편이다,크게 증가할 것이다
53368985,20221130,F,50대,경상남도,300만원 미만,감소한 편이다,비슷할 것이다
53369005,20221130,F,50대,인천광역시,300만원 미만,비슷하다,비슷할 것이다
53369116,20221130,M,50대,대전광역시,300만원 미만,비슷하다,감소할 것이다
53369220,20221130,F,30대,인천광역시,500이상700만원 미만,증가한 편이다,증가할 것이다
53369244,20221130,M,60대,경기도,300이상500만원 미만,비슷하다,비슷할 것이다
53369292,20221130,F,30대,경기도,700만원 이상,비슷하다,비슷할 것이다
53369306,20221130,M,30대,경기도,300이상500만원 미만,비슷하다,증가할 것이다
53369319,20221130,F,50대,서울특별시,700만원 이상,증가한 편이다,증가할 것이다
53369425,20221130,M,20대,충청남도,300만원 미만,비슷하다,증가할 것이다
53369656,20221130,F,20대,경기도,500이상700만원 미만,크게 증가했다,크게 증가할 것이다
53369858,20221130,F,60대,부산광역시,300만원 미만,비슷하다,비슷할 것이다
53369913,20221130,F,30대,울산광역시,300만원 미만,감소한 편이다,감소할 것이다
53370348,20221130,M,30대,서울특별시,500이상700만원 미만,증가한 편이다,비슷할 것이다
53370609,20221130,F,60대,경기도,300이상500만원 미만,증가한 편이다,증가할 것이다
53370666,20221130,M,20대,경기도,300만원 미만,감소한 편이다,증가할 것이다
53370791,20221130,F,40대,경기도,700만원 이상,비슷하다,비슷할 것이다
53370921,20221130,F,60대,경기도,300만원 미만,증가한 편이다,비슷할 것이다
53370949,20221130,F,20대,인천광역시,300만원 미만,증가한 편이다,증가할 것이다
53371115,20221130,M,40대,충청북도,300이상500만원 미만,비슷하다,비슷할 것이다
53371152,20221130,F,40대,대구광역시,700만원 이상,증가한 편이다,증가할 것이다
53371309,20221130,M,50대,경기도,500이상700만원 미만,증가한 편이다,비슷할 것이다
53371419,20221130,F,20대,대구광역시,300만원 미만,비슷하다,비슷할 것이다
53371491,20221130,M,40대,대전광역시,300이상500만원 미만,비슷하다,감소할 것이다
53371637,20221130,M,50대,울산광역시,300이상500만원 미만,증가한 편이다,비슷할 것이다
53371914,20221130,F,60대,광주광역시,700만원 이상,비슷하다,증가할 것이다
53372046,20221130,M,40대,경기도,700만원 이상,비슷하다,감소할 것이다
53372236,20221130,F,20대,대전광역시,700만원 이상,비슷하다,비슷할 것이다
53372483,20221130,F,30대,충청북도,500이상700만원 미만,감소한 편이다,증가할 것이다
53372784,20221130,M,20대,전라북도,300이상500만원 미만,증가한 편이다,비슷할 것이다
53372985,20221130,M,30대,경상남도,300이상500만원 미만,비슷하다,비슷할 것이다
53373095,20221130,M,40대,대구광역시,500이상700만원 미만,비슷하다,증가할 것이다
53374046,20221130,M,40대,충청북도,300이상500만원 미만,감소한 편이다,감소할 것이다
53374479,20221130,M,20대,대전광역시,700만원 이상,증가한 편이다,증가할 것이다
53374668,20221130,M,50대,서울특별시,700만원 이상,비슷하다,비슷할 것이다
53375063,20221130,M,60대,부산광역시,300만원 미만,증가한 편이다,비슷할 것이다
53375097,20221130,M,20대,충청북도,300만원 미만,비슷하다,비슷할 것이다
53375138,20221130,M,20대,충청북도,무응답,비슷하다,증가할 것이다
53375372,20221130,M,50대,인천광역시,300이상500만원 미만,증가한 편이다,증가할 것이다
53375403,20221130,M,20대,부산광역시,무응답,증가한 편이다,증가할 것이다
53375654,20221130,M,40대,서울특별시,700만원 이상,증가한 편이다,비슷할 것이다
53375798,20221130,M,50대,광주광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53375902,20221130,F,50대,경기도,300만원 미만,비슷하다,비슷할 것이다
53376375,20221130,F,40대,대구광역시,500이상700만원 미만,비슷하다,비슷할 것이다
53376505,20221130,F,60대,경상남도,300만원 미만,증가한 편이다,증가할 것이다
53376630,20221130,F,60대,경기도,300이상500만원 미만,비슷하다,비슷할 것이다
53376697,20221130,F,20대,대전광역시,300만원 미만,비슷하다,증가할 것이다
53376719,20221130,M,30대,울산광역시,300이상500만원 미만,증가한 편이다,증가할 것이다
53376796,20221130,M,50대,서울특별시,300이상500만원 미만,비슷하다,비슷할 것이다
53377215,20221130,M,20대,인천광역시,500이상700만원 미만,증가한 편이다,비슷할 것이다
53377437,20221130,F,30대,울산광역시,300이상500만원 미만,비슷하다,비슷할 것이다
